"GEO","TIME","CURRENCY","PROD_ANI","Value"
"Slovakia","2013","Euro","Calves - prices per 100 kg live weight","223"
"Finland","2013","Euro","Calves - prices per 100 kg live weight",":"
"Sweden","2013","Euro","Calves - prices per 100 kg live weight",":"
"United Kingdom","2013","Euro","Calves - prices per 100 kg live weight",":"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2013","Euro","Calves - prices per 100 kg live weight",":"
"Belgium","2014","Euro","Calves - prices per 100 kg live weight","168.85"
"Bulgaria","2014","Euro","Calves - prices per 100 kg live weight","148.29"
"Czechia","2014","Euro","Calves - prices per 100 kg live weight","173.05"
"Denmark","2014","Euro","Calves - prices per 100 kg live weight",":"
"Germany (until 1990 former territory of the FRG)","2014","Euro","Calves - prices per 100 kg live weight",":"
"Estonia","2014","Euro","Calves - prices per 100 kg live weight",":"
"Ireland","2014","Euro","Calves - prices per 100 kg live weight",":"
"Greece","2014","Euro","Calves - prices per 100 kg live weight","260.67"
"Spain","2014","Euro","Calves - prices per 100 kg live weight",":"
"France","2014","Euro","Calves - prices per 100 kg live weight","338.3"
"Croatia","2014","Euro","Calves - prices per 100 kg live weight","256.72"
"Italy","2014","Euro","Calves - prices per 100 kg live weight","308.39"
"Cyprus","2014","Euro","Calves - prices per 100 kg live weight","350.00"
"Latvia","2014","Euro","Calves - prices per 100 kg live weight","95.94"
"Lithuania","2014","Euro","Calves - prices per 100 kg live weight","160.94"
"Luxembourg","2014","Euro","Calves - prices per 100 kg live weight","380"
"Hungary","2014","Euro","Calves - prices per 100 kg live weight","146.42"
"Malta","2014","Euro","Calves - prices per 100 kg live weight","322.81"
"Netherlands","2014","Euro","Calves - prices per 100 kg live weight","285"
"Austria","2014","Euro","Calves - prices per 100 kg live weight","334.43"
"Poland","2014","Euro","Calves - prices per 100 kg live weight","228.62"
"Portugal","2014","Euro","Calves - prices per 100 kg live weight","215.80"
"Romania","2014","Euro","Calves - prices per 100 kg live weight","141.55"
"Slovenia","2014","Euro","Calves - prices per 100 kg live weight","234.02"
"Slovakia","2014","Euro","Calves - prices per 100 kg live weight","211"
"Finland","2014","Euro","Calves - prices per 100 kg live weight",":"
"Sweden","2014","Euro","Calves - prices per 100 kg live weight",":"
"United Kingdom","2014","Euro","Calves - prices per 100 kg live weight",":"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2014","Euro","Calves - prices per 100 kg live weight",":"
"Belgium","2015","Euro","Calves - prices per 100 kg live weight","156.80"
"Bulgaria","2015","Euro","Calves - prices per 100 kg live weight","153.53"
"Czechia","2015","Euro","Calves - prices per 100 kg live weight","187.80"
"Denmark","2015","Euro","Calves - prices per 100 kg live weight",":"
"Germany (until 1990 former territory of the FRG)","2015","Euro","Calves - prices per 100 kg live weight",":"
"Estonia","2015","Euro","Calves - prices per 100 kg live weight",":"
"Ireland","2015","Euro","Calves - prices per 100 kg live weight",":"
"Greece","2015","Euro","Calves - prices per 100 kg live weight","257.20"
"Spain","2015","Euro","Calves - prices per 100 kg live weight","218.22"
"France","2015","Euro","Calves - prices per 100 kg live weight","337.90"
"Croatia","2015","Euro","Calves - prices per 100 kg live weight","262.67"
"Italy","2015","Euro","Calves - prices per 100 kg live weight","312.40"
"Cyprus","2015","Euro","Calves - prices per 100 kg live weight","312.50"
"Latvia","2015","Euro","Calves - prices per 100 kg live weight","92.77"
"Lithuania","2015","Euro","Calves - prices per 100 kg live weight","124.76"
"Luxembourg","2015","Euro","Calves - prices per 100 kg live weight","368.80"
"Hungary","2015","Euro","Calves - prices per 100 kg live weight","148.99"
"Malta","2015","Euro","Calves - prices per 100 kg live weight","322.80"
"Netherlands","2015","Euro","Calves - prices per 100 kg live weight","279.00"
"Austria","2015","Euro","Calves - prices per 100 kg live weight","339.23"
"Poland","2015","Euro","Calves - prices per 100 kg live weight","230.66"
"Portugal","2015","Euro","Calves - prices per 100 kg live weight","213.02"
"Romania","2015","Euro","Calves - prices per 100 kg live weight","133.40"
"Slovenia","2015","Euro","Calves - prices per 100 kg live weight","232.15"
"Slovakia","2015","Euro","Calves - prices per 100 kg live weight","216.00"
"Finland","2015","Euro","Calves - prices per 100 kg live weight",":"
"Sweden","2015","Euro","Calves - prices per 100 kg live weight",":"
"United Kingdom","2015","Euro","Calves - prices per 100 kg live weight",":"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2015","Euro","Calves - prices per 100 kg live weight",":"
"Belgium","2016","Euro","Calves - prices per 100 kg live weight","144.60"
"Bulgaria","2016","Euro","Calves - prices per 100 kg live weight","133.51"
"Czechia","2016","Euro","Calves - prices per 100 kg live weight","204.63"
"Denmark","2016","Euro","Calves - prices per 100 kg live weight",":"
"Germany (until 1990 former territory of the FRG)","2016","Euro","Calves - prices per 100 kg live weight",":"
"Estonia","2016","Euro","Calves - prices per 100 kg live weight",":"
"Ireland","2016","Euro","Calves - prices per 100 kg live weight",":"
"Greece","2016","Euro","Calves - prices per 100 kg live weight","390.01"
"Spain","2016","Euro","Calves - prices per 100 kg live weight","224.83"
"France","2016","Euro","Calves - prices per 100 kg live weight","324.80"
"Croatia","2016","Euro","Calves - prices per 100 kg live weight","263.01"
"Italy","2016","Euro","Calves - prices per 100 kg live weight","313.22"
"Cyprus","2016","Euro","Calves - prices per 100 kg live weight","307.10"
"Latvia","2016","Euro","Calves - prices per 100 kg live weight","93.91"
"Lithuania","2016","Euro","Calves - prices per 100 kg live weight","143.53"
"Luxembourg","2016","Euro","Calves - prices per 100 kg live weight","361.70"
"Hungary","2016","Euro","Calves - prices per 100 kg live weight","158.26"
"Malta","2016","Euro","Calves - prices per 100 kg live weight","319.93"
"Netherlands","2016","Euro","Calves - prices per 100 kg live weight","264.00"
"Austria","2016","Euro","Calves - prices per 100 kg live weight","343.89"
"Poland","2016","Euro","Calves - prices per 100 kg live weight","224.17"
"Portugal","2016","Euro","Calves - prices per 100 kg live weight","210.61"
"Romania","2016","Euro","Calves - prices per 100 kg live weight","123.37"
"Slovenia","2016","Euro","Calves - prices per 100 kg live weight","229.44"
"Slovakia","2016","Euro","Calves - prices per 100 kg live weight","206.00"
"Finland","2016","Euro","Calves - prices per 100 kg live weight",":"
"Sweden","2016","Euro","Calves - prices per 100 kg live weight",":"
"United Kingdom","2016","Euro","Calves - prices per 100 kg live weight",":"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2016","Euro","Calves - prices per 100 kg live weight",":"
"Belgium","2017","Euro","Calves - prices per 100 kg live weight","152.00"
"Bulgaria","2017","Euro","Calves - prices per 100 kg live weight","125.72"
"Czechia","2017","Euro","Calves - prices per 100 kg live weight","227.72"
"Denmark","2017","Euro","Calves - prices per 100 kg live weight",":"
"Germany (until 1990 former territory of the FRG)","2017","Euro","Calves - prices per 100 kg live weight",":"
"Estonia","2017","Euro","Calves - prices per 100 kg live weight",":"
"Ireland","2017","Euro","Calves - prices per 100 kg live weight",":"
"Greece","2017","Euro","Calves - prices per 100 kg live weight","394.65"
"Spain","2017","Euro","Calves - prices per 100 kg live weight","228.35"
"France","2017","Euro","Calves - prices per 100 kg live weight",":"
"Croatia","2017","Euro","Calves - prices per 100 kg live weight","265.40"
"Italy","2017","Euro","Calves - prices per 100 kg live weight","316.17"
"Cyprus","2017","Euro","Calves - prices per 100 kg live weight","304.60"
"Latvia","2017","Euro","Calves - prices per 100 kg live weight","101.04"
"Lithuania","2017","Euro","Calves - prices per 100 kg live weight","144.52"
"Luxembourg","2017","Euro","Calves - prices per 100 kg live weight","375.80"
"Hungary","2017","Euro","Calves - prices per 100 kg live weight","154.47"
"Malta","2017","Euro","Calves - prices per 100 kg live weight","227.45"
"Netherlands","2017","Euro","Calves - prices per 100 kg live weight","273.00"
"Austria","2017","Euro","Calves - prices per 100 kg live weight","360.09"
"Poland","2017","Euro","Calves - prices per 100 kg live weight","235.80"
"Portugal","2017","Euro","Calves - prices per 100 kg live weight","215.21"
"Romania","2017","Euro","Calves - prices per 100 kg live weight","135.92"
"Slovenia","2017","Euro","Calves - prices per 100 kg live weight","222.45"
"Slovakia","2017","Euro","Calves - prices per 100 kg live weight","213.00"
"Finland","2017","Euro","Calves - prices per 100 kg live weight",":"
"Sweden","2017","Euro","Calves - prices per 100 kg live weight",":"
"United Kingdom","2017","Euro","Calves - prices per 100 kg live weight",":"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2017","Euro","Calves - prices per 100 kg live weight",":"
"Belgium","2018","Euro","Calves - prices per 100 kg live weight","156.68"
"Bulgaria","2018","Euro","Calves - prices per 100 kg live weight","130.47"
"Czechia","2018","Euro","Calves - prices per 100 kg live weight","236.60"
"Denmark","2018","Euro","Calves - prices per 100 kg live weight",":"
"Germany (until 1990 former territory of the FRG)","2018","Euro","Calves - prices per 100 kg live weight","248.40"
"Estonia","2018","Euro","Calves - prices per 100 kg live weight",":"
"Ireland","2018","Euro","Calves - prices per 100 kg live weight",":"
"Greece","2018","Euro","Calves - prices per 100 kg live weight","398.41"
"Spain","2018","Euro","Calves - prices per 100 kg live weight","236.55"
"France","2018","Euro","Calves - prices per 100 kg live weight",":"
"Croatia","2018","Euro","Calves - prices per 100 kg live weight","273.44"
"Italy","2018","Euro","Calves - prices per 100 kg live weight","320.82"
"Cyprus","2018","Euro","Calves - prices per 100 kg live weight","306.96"
"Latvia","2018","Euro","Calves - prices per 100 kg live weight","106.53"
"Lithuania","2018","Euro","Calves - prices per 100 kg live weight","146.58"
"Luxembourg","2018","Euro","Calves - prices per 100 kg live weight","364.00"
"Hungary","2018","Euro","Calves - prices per 100 kg live weight","152.24"
"Malta","2018","Euro","Calves - prices per 100 kg live weight","245.13"
"Netherlands","2018","Euro","Calves - prices per 100 kg live weight","267.00"
"Austria","2018","Euro","Calves - prices per 100 kg live weight","359.49"
"Poland","2018","Euro","Calves - prices per 100 kg live weight","241.85"
"Portugal","2018","Euro","Calves - prices per 100 kg live weight","226.28"
"Romania","2018","Euro","Calves - prices per 100 kg live weight","155.35"
"Slovenia","2018","Euro","Calves - prices per 100 kg live weight","219.03"
"Slovakia","2018","Euro","Calves - prices per 100 kg live weight","230.86"
"Finland","2018","Euro","Calves - prices per 100 kg live weight",":"
"Sweden","2018","Euro","Calves - prices per 100 kg live weight",":"
"United Kingdom","2018","Euro","Calves - prices per 100 kg live weight",":"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2018","Euro","Calves - prices per 100 kg live weight",":"
"Belgium","2019","Euro","Calves - prices per 100 kg live weight","165.71"
"Bulgaria","2019","Euro","Calves - prices per 100 kg live weight","148.23"
"Czechia","2019","Euro","Calves - prices per 100 kg live weight","208.26"
"Denmark","2019","Euro","Calves - prices per 100 kg live weight",":"
"Germany (until 1990 former territory of the FRG)","2019","Euro","Calves - prices per 100 kg live weight","254.40"
"Estonia","2019","Euro","Calves - prices per 100 kg live weight",":"
"Ireland","2019","Euro","Calves - prices per 100 kg live weight",":"
"Greece","2019","Euro","Calves - prices per 100 kg live weight","395.91"
"Spain","2019","Euro","Calves - prices per 100 kg live weight","226.25"
"France","2019","Euro","Calves - prices per 100 kg live weight",":"
"Croatia","2019","Euro","Calves - prices per 100 kg live weight","302.15"
"Italy","2019","Euro","Calves - prices per 100 kg live weight","317.82"
"Cyprus","2019","Euro","Calves - prices per 100 kg live weight","305.30"
"Latvia","2019","Euro","Calves - prices per 100 kg live weight","104.18"
"Lithuania","2019","Euro","Calves - prices per 100 kg live weight","149.42"
"Luxembourg","2019","Euro","Calves - prices per 100 kg live weight","394.10"
"Hungary","2019","Euro","Calves - prices per 100 kg live weight","180.87"
"Malta","2019","Euro","Calves - prices per 100 kg live weight","245.10"
"Netherlands","2019","Euro","Calves - prices per 100 kg live weight","240.00"
"Austria","2019","Euro","Calves - prices per 100 kg live weight","362.49"
"Poland","2019","Euro","Calves - prices per 100 kg live weight","239.95"
"Portugal","2019","Euro","Calves - prices per 100 kg live weight","225.73"
"Romania","2019","Euro","Calves - prices per 100 kg live weight","154.47"
"Slovenia","2019","Euro","Calves - prices per 100 kg live weight","223.67"
"Slovakia","2019","Euro","Calves - prices per 100 kg live weight","232.21"
"Finland","2019","Euro","Calves - prices per 100 kg live weight",":"
"Sweden","2019","Euro","Calves - prices per 100 kg live weight",":"
"United Kingdom","2019","Euro","Calves - prices per 100 kg live weight",":"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2019","Euro","Calves - prices per 100 kg live weight",":"
"Belgium","2020","Euro","Calves - prices per 100 kg live weight","173.71"
"Bulgaria","2020","Euro","Calves - prices per 100 kg live weight","152.15"
"Czechia","2020","Euro","Calves - prices per 100 kg live weight","151.92"
"Denmark","2020","Euro","Calves - prices per 100 kg live weight",":"
"Germany (until 1990 former territory of the FRG)","2020","Euro","Calves - prices per 100 kg live weight","297.00"
"Estonia","2020","Euro","Calves - prices per 100 kg live weight",":"
"Ireland","2020","Euro","Calves - prices per 100 kg live weight",":"
"Greece","2020","Euro","Calves - prices per 100 kg live weight","401.84"
"Spain","2020","Euro","Calves - prices per 100 kg live weight",":"
"France","2020","Euro","Calves - prices per 100 kg live weight",":"
"Croatia","2020","Euro","Calves - prices per 100 kg live weight","305.87"
"Italy","2020","Euro","Calves - prices per 100 kg live weight","314.31"
"Cyprus","2020","Euro","Calves - prices per 100 kg live weight","335.85"
"Latvia","2020","Euro","Calves - prices per 100 kg live weight","101.85"
"Lithuania","2020","Euro","Calves - prices per 100 kg live weight","180.63"
"Luxembourg","2020","Euro","Calves - prices per 100 kg live weight","437.20"
"Hungary","2020","Euro","Calves - prices per 100 kg live weight","137.97"
"Malta","2020","Euro","Calves - prices per 100 kg live weight","245.10"
"Netherlands","2020","Euro","Calves - prices per 100 kg live weight","219.00"
"Austria","2020","Euro","Calves - prices per 100 kg live weight","349.89"
"Poland","2020","Euro","Calves - prices per 100 kg live weight",":"
"Portugal","2020","Euro","Calves - prices per 100 kg live weight","217.90"
"Romania","2020","Euro","Calves - prices per 100 kg live weight","160.80"
"Slovenia","2020","Euro","Calves - prices per 100 kg live weight","223.27"
"Slovakia","2020","Euro","Calves - prices per 100 kg live weight","217.46"
"Finland","2020","Euro","Calves - prices per 100 kg live weight",":"
"Sweden","2020","Euro","Calves - prices per 100 kg live weight",":"
"United Kingdom","2020","Euro","Calves - prices per 100 kg live weight",":"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2020","Euro","Calves - prices per 100 kg live weight",":"
