"GEO","TIME","CURRENCY","PROD_ANI","Value"
"Ireland","2003","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Greece","2003","Euro","Pigs (light) - prices per 100 kg live weight","157.48"
"Spain","2003","Euro","Pigs (light) - prices per 100 kg live weight","96.80"
"France","2003","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Croatia","2003","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Italy","2003","Euro","Pigs (light) - prices per 100 kg live weight","178.61"
"Cyprus","2003","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Latvia","2003","Euro","Pigs (light) - prices per 100 kg live weight","97.85"
"Lithuania","2003","Euro","Pigs (light) - prices per 100 kg live weight","99.92"
"Luxembourg","2003","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Hungary","2003","Euro","Pigs (light) - prices per 100 kg live weight","140.74"
"Malta","2003","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Netherlands","2003","Euro","Pigs (light) - prices per 100 kg live weight","99.75"
"Austria","2003","Euro","Pigs (light) - prices per 100 kg live weight","99.02"
"Poland","2003","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Portugal","2003","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Romania","2003","Euro","Pigs (light) - prices per 100 kg live weight","87.21"
"Slovenia","2003","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Slovakia","2003","Euro","Pigs (light) - prices per 100 kg live weight","90.34"
"Finland","2003","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Sweden","2003","Euro","Pigs (light) - prices per 100 kg live weight",":"
"United Kingdom","2003","Euro","Pigs (light) - prices per 100 kg live weight","118.90"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2003","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Belgium","2004","Euro","Pigs (light) - prices per 100 kg live weight","116.09"
"Bulgaria","2004","Euro","Pigs (light) - prices per 100 kg live weight","104.85"
"Czechia","2004","Euro","Pigs (light) - prices per 100 kg live weight","100.10"
"Denmark","2004","Euro","Pigs (light) - prices per 100 kg live weight","82.66"
"Germany (until 1990 former territory of the FRG)","2004","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Estonia","2004","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Ireland","2004","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Greece","2004","Euro","Pigs (light) - prices per 100 kg live weight","156.56"
"Spain","2004","Euro","Pigs (light) - prices per 100 kg live weight","104.86"
"France","2004","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Croatia","2004","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Italy","2004","Euro","Pigs (light) - prices per 100 kg live weight","165.14"
"Cyprus","2004","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Latvia","2004","Euro","Pigs (light) - prices per 100 kg live weight","104.96"
"Lithuania","2004","Euro","Pigs (light) - prices per 100 kg live weight","107.58"
"Luxembourg","2004","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Hungary","2004","Euro","Pigs (light) - prices per 100 kg live weight","190.38"
"Malta","2004","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Netherlands","2004","Euro","Pigs (light) - prices per 100 kg live weight","92.55"
"Austria","2004","Euro","Pigs (light) - prices per 100 kg live weight","111.24"
"Poland","2004","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Portugal","2004","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Romania","2004","Euro","Pigs (light) - prices per 100 kg live weight","97.69"
"Slovenia","2004","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Slovakia","2004","Euro","Pigs (light) - prices per 100 kg live weight","96.82"
"Finland","2004","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Sweden","2004","Euro","Pigs (light) - prices per 100 kg live weight",":"
"United Kingdom","2004","Euro","Pigs (light) - prices per 100 kg live weight","120.61"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2004","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Belgium","2005","Euro","Pigs (light) - prices per 100 kg live weight","115.85"
"Bulgaria","2005","Euro","Pigs (light) - prices per 100 kg live weight","129.76"
"Czechia","2005","Euro","Pigs (light) - prices per 100 kg live weight","108.38"
"Denmark","2005","Euro","Pigs (light) - prices per 100 kg live weight","83.60"
"Germany (until 1990 former territory of the FRG)","2005","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Estonia","2005","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Ireland","2005","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Greece","2005","Euro","Pigs (light) - prices per 100 kg live weight","173.67"
"Spain","2005","Euro","Pigs (light) - prices per 100 kg live weight","107.98"
"France","2005","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Croatia","2005","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Italy","2005","Euro","Pigs (light) - prices per 100 kg live weight","172.47"
"Cyprus","2005","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Latvia","2005","Euro","Pigs (light) - prices per 100 kg live weight","106.52"
"Lithuania","2005","Euro","Pigs (light) - prices per 100 kg live weight","106.81"
"Luxembourg","2005","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Hungary","2005","Euro","Pigs (light) - prices per 100 kg live weight","209.95"
"Malta","2005","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Netherlands","2005","Euro","Pigs (light) - prices per 100 kg live weight","96.95"
"Austria","2005","Euro","Pigs (light) - prices per 100 kg live weight","114.02"
"Poland","2005","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Portugal","2005","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Romania","2005","Euro","Pigs (light) - prices per 100 kg live weight","131.46"
"Slovenia","2005","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Slovakia","2005","Euro","Pigs (light) - prices per 100 kg live weight","106.84"
"Finland","2005","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Sweden","2005","Euro","Pigs (light) - prices per 100 kg live weight",":"
"United Kingdom","2005","Euro","Pigs (light) - prices per 100 kg live weight","125.30"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2005","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Belgium","2006","Euro","Pigs (light) - prices per 100 kg live weight","120.65"
"Bulgaria","2006","Euro","Pigs (light) - prices per 100 kg live weight","110.80"
"Czechia","2006","Euro","Pigs (light) - prices per 100 kg live weight","110.95"
"Denmark","2006","Euro","Pigs (light) - prices per 100 kg live weight","88.48"
"Germany (until 1990 former territory of the FRG)","2006","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Estonia","2006","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Ireland","2006","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Greece","2006","Euro","Pigs (light) - prices per 100 kg live weight","194.75"
"Spain","2006","Euro","Pigs (light) - prices per 100 kg live weight","116.19"
"France","2006","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Croatia","2006","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Italy","2006","Euro","Pigs (light) - prices per 100 kg live weight","189.37"
"Cyprus","2006","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Latvia","2006","Euro","Pigs (light) - prices per 100 kg live weight","109.58"
"Lithuania","2006","Euro","Pigs (light) - prices per 100 kg live weight","109.53"
"Luxembourg","2006","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Hungary","2006","Euro","Pigs (light) - prices per 100 kg live weight","205.11"
"Malta","2006","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Netherlands","2006","Euro","Pigs (light) - prices per 100 kg live weight","102.90"
"Austria","2006","Euro","Pigs (light) - prices per 100 kg live weight","118.75"
"Poland","2006","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Portugal","2006","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Romania","2006","Euro","Pigs (light) - prices per 100 kg live weight","122.24"
"Slovenia","2006","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Slovakia","2006","Euro","Pigs (light) - prices per 100 kg live weight","107.72"
"Finland","2006","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Sweden","2006","Euro","Pigs (light) - prices per 100 kg live weight",":"
"United Kingdom","2006","Euro","Pigs (light) - prices per 100 kg live weight","121.84"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2006","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Belgium","2007","Euro","Pigs (light) - prices per 100 kg live weight","99.86"
"Bulgaria","2007","Euro","Pigs (light) - prices per 100 kg live weight","98.00"
"Czechia","2007","Euro","Pigs (light) - prices per 100 kg live weight","103.91"
"Denmark","2007","Euro","Pigs (light) - prices per 100 kg live weight","79.19"
"Germany (until 1990 former territory of the FRG)","2007","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Estonia","2007","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Ireland","2007","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Greece","2007","Euro","Pigs (light) - prices per 100 kg live weight","216.13"
"Spain","2007","Euro","Pigs (light) - prices per 100 kg live weight","105.65"
"France","2007","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Croatia","2007","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Italy","2007","Euro","Pigs (light) - prices per 100 kg live weight","166.72"
"Cyprus","2007","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Latvia","2007","Euro","Pigs (light) - prices per 100 kg live weight","107.24"
"Lithuania","2007","Euro","Pigs (light) - prices per 100 kg live weight","106.54"
"Luxembourg","2007","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Hungary","2007","Euro","Pigs (light) - prices per 100 kg live weight","103.36"
"Malta","2007","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Netherlands","2007","Euro","Pigs (light) - prices per 100 kg live weight","93.25"
"Austria","2007","Euro","Pigs (light) - prices per 100 kg live weight","108.07"
"Poland","2007","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Portugal","2007","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Romania","2007","Euro","Pigs (light) - prices per 100 kg live weight","111.92"
"Slovenia","2007","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Slovakia","2007","Euro","Pigs (light) - prices per 100 kg live weight","102.26"
"Finland","2007","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Sweden","2007","Euro","Pigs (light) - prices per 100 kg live weight",":"
"United Kingdom","2007","Euro","Pigs (light) - prices per 100 kg live weight","112.47"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2007","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Belgium","2008","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Bulgaria","2008","Euro","Pigs (light) - prices per 100 kg live weight","111.70"
"Czechia","2008","Euro","Pigs (light) - prices per 100 kg live weight","121.82"
"Denmark","2008","Euro","Pigs (light) - prices per 100 kg live weight","88.79"
"Germany (until 1990 former territory of the FRG)","2008","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Estonia","2008","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Ireland","2008","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Greece","2008","Euro","Pigs (light) - prices per 100 kg live weight","216.11"
"Spain","2008","Euro","Pigs (light) - prices per 100 kg live weight","115.70"
"France","2008","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Croatia","2008","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Italy","2008","Euro","Pigs (light) - prices per 100 kg live weight","172.55"
"Cyprus","2008","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Latvia","2008","Euro","Pigs (light) - prices per 100 kg live weight","130.74"
"Lithuania","2008","Euro","Pigs (light) - prices per 100 kg live weight","124.93"
"Luxembourg","2008","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Hungary","2008","Euro","Pigs (light) - prices per 100 kg live weight","121.51"
"Malta","2008","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Netherlands","2008","Euro","Pigs (light) - prices per 100 kg live weight","108.81"
"Austria","2008","Euro","Pigs (light) - prices per 100 kg live weight","124.65"
"Poland","2008","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Portugal","2008","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Romania","2008","Euro","Pigs (light) - prices per 100 kg live weight","127.80"
"Slovenia","2008","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Slovakia","2008","Euro","Pigs (light) - prices per 100 kg live weight","122.70"
"Finland","2008","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Sweden","2008","Euro","Pigs (light) - prices per 100 kg live weight",":"
"United Kingdom","2008","Euro","Pigs (light) - prices per 100 kg live weight","119.14"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2008","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Belgium","2009","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Bulgaria","2009","Euro","Pigs (light) - prices per 100 kg live weight","115.20"
"Czechia","2009","Euro","Pigs (light) - prices per 100 kg live weight","113.13"
"Denmark","2009","Euro","Pigs (light) - prices per 100 kg live weight","84.47"
"Germany (until 1990 former territory of the FRG)","2009","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Estonia","2009","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Ireland","2009","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Greece","2009","Euro","Pigs (light) - prices per 100 kg live weight","204.85"
"Spain","2009","Euro","Pigs (light) - prices per 100 kg live weight","111.46"
"France","2009","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Croatia","2009","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Italy","2009","Euro","Pigs (light) - prices per 100 kg live weight","183.85"
"Cyprus","2009","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Latvia","2009","Euro","Pigs (light) - prices per 100 kg live weight","116.07"
"Lithuania","2009","Euro","Pigs (light) - prices per 100 kg live weight","115.06"
"Luxembourg","2009","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Hungary","2009","Euro","Pigs (light) - prices per 100 kg live weight","112.38"
"Malta","2009","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Netherlands","2009","Euro","Pigs (light) - prices per 100 kg live weight","99.20"
"Austria","2009","Euro","Pigs (light) - prices per 100 kg live weight","113.24"
"Poland","2009","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Portugal","2009","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Romania","2009","Euro","Pigs (light) - prices per 100 kg live weight","123.35"
"Slovenia","2009","Euro","Pigs (light) - prices per 100 kg live weight","177.85"
"Slovakia","2009","Euro","Pigs (light) - prices per 100 kg live weight","111.00"
"Finland","2009","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Sweden","2009","Euro","Pigs (light) - prices per 100 kg live weight",":"
"United Kingdom","2009","Euro","Pigs (light) - prices per 100 kg live weight","122.44"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2009","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Belgium","2010","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Bulgaria","2010","Euro","Pigs (light) - prices per 100 kg live weight","110.51"
"Czechia","2010","Euro","Pigs (light) - prices per 100 kg live weight","107.64"
"Denmark","2010","Euro","Pigs (light) - prices per 100 kg live weight","87.41"
"Germany (until 1990 former territory of the FRG)","2010","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Estonia","2010","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Ireland","2010","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Greece","2010","Euro","Pigs (light) - prices per 100 kg live weight","206.09"
"Spain","2010","Euro","Pigs (light) - prices per 100 kg live weight","112.53"
"France","2010","Euro","Pigs (light) - prices per 100 kg live weight","129.89"
"Croatia","2010","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Italy","2010","Euro","Pigs (light) - prices per 100 kg live weight","180.64"
"Cyprus","2010","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Latvia","2010","Euro","Pigs (light) - prices per 100 kg live weight","107.96"
"Lithuania","2010","Euro","Pigs (light) - prices per 100 kg live weight","103.78"
"Luxembourg","2010","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Hungary","2010","Euro","Pigs (light) - prices per 100 kg live weight","107.59"
"Malta","2010","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Netherlands","2010","Euro","Pigs (light) - prices per 100 kg live weight","96.75"
"Austria","2010","Euro","Pigs (light) - prices per 100 kg live weight","112.42"
"Poland","2010","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Portugal","2010","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Romania","2010","Euro","Pigs (light) - prices per 100 kg live weight","120.60"
"Slovenia","2010","Euro","Pigs (light) - prices per 100 kg live weight","165.42"
"Slovakia","2010","Euro","Pigs (light) - prices per 100 kg live weight","112.00"
"Finland","2010","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Sweden","2010","Euro","Pigs (light) - prices per 100 kg live weight",":"
"United Kingdom","2010","Euro","Pigs (light) - prices per 100 kg live weight","120.92"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2010","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Belgium","2011","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Bulgaria","2011","Euro","Pigs (light) - prices per 100 kg live weight","113.23"
"Czechia","2011","Euro","Pigs (light) - prices per 100 kg live weight","116.57"
"Denmark","2011","Euro","Pigs (light) - prices per 100 kg live weight","96.10"
"Germany (until 1990 former territory of the FRG)","2011","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Estonia","2011","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Ireland","2011","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Greece","2011","Euro","Pigs (light) - prices per 100 kg live weight","210.26"
"Spain","2011","Euro","Pigs (light) - prices per 100 kg live weight","123.24"
"France","2011","Euro","Pigs (light) - prices per 100 kg live weight","146.57"
"Croatia","2011","Euro","Pigs (light) - prices per 100 kg live weight","99.74"
"Italy","2011","Euro","Pigs (light) - prices per 100 kg live weight","182.84"
"Cyprus","2011","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Latvia","2011","Euro","Pigs (light) - prices per 100 kg live weight","117.39"
"Lithuania","2011","Euro","Pigs (light) - prices per 100 kg live weight","117.27"
"Luxembourg","2011","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Hungary","2011","Euro","Pigs (light) - prices per 100 kg live weight","118.00"
"Malta","2011","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Netherlands","2011","Euro","Pigs (light) - prices per 100 kg live weight","108.80"
"Austria","2011","Euro","Pigs (light) - prices per 100 kg live weight","123.83"
"Poland","2011","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Portugal","2011","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Romania","2011","Euro","Pigs (light) - prices per 100 kg live weight","125.50"
"Slovenia","2011","Euro","Pigs (light) - prices per 100 kg live weight","178.25"
"Slovakia","2011","Euro","Pigs (light) - prices per 100 kg live weight","121.00"
"Finland","2011","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Sweden","2011","Euro","Pigs (light) - prices per 100 kg live weight",":"
"United Kingdom","2011","Euro","Pigs (light) - prices per 100 kg live weight","118.59"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2011","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Belgium","2012","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Bulgaria","2012","Euro","Pigs (light) - prices per 100 kg live weight","126.36"
"Czechia","2012","Euro","Pigs (light) - prices per 100 kg live weight","132.25"
"Denmark","2012","Euro","Pigs (light) - prices per 100 kg live weight","108.41"
"Germany (until 1990 former territory of the FRG)","2012","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Estonia","2012","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Ireland","2012","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Greece","2012","Euro","Pigs (light) - prices per 100 kg live weight","207.9"
"Spain","2012","Euro","Pigs (light) - prices per 100 kg live weight","134.89"
"France","2012","Euro","Pigs (light) - prices per 100 kg live weight","140.65"
"Croatia","2012","Euro","Pigs (light) - prices per 100 kg live weight","119.52"
"Italy","2012","Euro","Pigs (light) - prices per 100 kg live weight","213.13"
"Cyprus","2012","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Latvia","2012","Euro","Pigs (light) - prices per 100 kg live weight","127.81"
"Lithuania","2012","Euro","Pigs (light) - prices per 100 kg live weight","137.32"
"Luxembourg","2012","Euro","Pigs (light) - prices per 100 kg live weight",":"
