"GEO","TIME","CURRENCY","PROD_ANI","Value"
"Malta","2005","Euro","Horses - prices per 100 kg live weight","197.72"
"Netherlands","2005","Euro","Horses - prices per 100 kg live weight","73.55"
"Austria","2005","Euro","Horses - prices per 100 kg live weight","116.00"
"Poland","2005","Euro","Horses - prices per 100 kg live weight","150.24"
"Portugal","2005","Euro","Horses - prices per 100 kg live weight",":"
"Romania","2005","Euro","Horses - prices per 100 kg live weight",":"
"Slovenia","2005","Euro","Horses - prices per 100 kg live weight","147.09"
"Slovakia","2005","Euro","Horses - prices per 100 kg live weight","97.41"
"Finland","2005","Euro","Horses - prices per 100 kg live weight",":"
"Sweden","2005","Euro","Horses - prices per 100 kg live weight",":"
"United Kingdom","2005","Euro","Horses - prices per 100 kg live weight",":"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2005","Euro","Horses - prices per 100 kg live weight",":"
"Belgium","2006","Euro","Horses - prices per 100 kg live weight","127.75"
"Bulgaria","2006","Euro","Horses - prices per 100 kg live weight","77.29"
"Czechia","2006","Euro","Horses - prices per 100 kg live weight",":"
"Denmark","2006","Euro","Horses - prices per 100 kg live weight",":"
"Germany (until 1990 former territory of the FRG)","2006","Euro","Horses - prices per 100 kg live weight",":"
"Estonia","2006","Euro","Horses - prices per 100 kg live weight",":"
"Ireland","2006","Euro","Horses - prices per 100 kg live weight",":"
"Greece","2006","Euro","Horses - prices per 100 kg live weight",":"
"Spain","2006","Euro","Horses - prices per 100 kg live weight","159.76"
"France","2006","Euro","Horses - prices per 100 kg live weight",":"
"Croatia","2006","Euro","Horses - prices per 100 kg live weight",":"
"Italy","2006","Euro","Horses - prices per 100 kg live weight",":"
"Cyprus","2006","Euro","Horses - prices per 100 kg live weight",":"
"Latvia","2006","Euro","Horses - prices per 100 kg live weight","32.89"
"Lithuania","2006","Euro","Horses - prices per 100 kg live weight",":"
"Luxembourg","2006","Euro","Horses - prices per 100 kg live weight",":"
"Hungary","2006","Euro","Horses - prices per 100 kg live weight","149.21"
"Malta","2006","Euro","Horses - prices per 100 kg live weight","205.45"
"Netherlands","2006","Euro","Horses - prices per 100 kg live weight","61.70"
"Austria","2006","Euro","Horses - prices per 100 kg live weight","109.00"
"Poland","2006","Euro","Horses - prices per 100 kg live weight","157.90"
"Portugal","2006","Euro","Horses - prices per 100 kg live weight",":"
"Romania","2006","Euro","Horses - prices per 100 kg live weight",":"
"Slovenia","2006","Euro","Horses - prices per 100 kg live weight","158.43"
"Slovakia","2006","Euro","Horses - prices per 100 kg live weight","102.22"
"Finland","2006","Euro","Horses - prices per 100 kg live weight",":"
"Sweden","2006","Euro","Horses - prices per 100 kg live weight",":"
"United Kingdom","2006","Euro","Horses - prices per 100 kg live weight",":"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2006","Euro","Horses - prices per 100 kg live weight",":"
"Belgium","2007","Euro","Horses - prices per 100 kg live weight","145.45"
"Bulgaria","2007","Euro","Horses - prices per 100 kg live weight","78.57"
"Czechia","2007","Euro","Horses - prices per 100 kg live weight",":"
"Denmark","2007","Euro","Horses - prices per 100 kg live weight",":"
"Germany (until 1990 former territory of the FRG)","2007","Euro","Horses - prices per 100 kg live weight",":"
"Estonia","2007","Euro","Horses - prices per 100 kg live weight",":"
"Ireland","2007","Euro","Horses - prices per 100 kg live weight",":"
"Greece","2007","Euro","Horses - prices per 100 kg live weight",":"
"Spain","2007","Euro","Horses - prices per 100 kg live weight","186.42"
"France","2007","Euro","Horses - prices per 100 kg live weight",":"
"Croatia","2007","Euro","Horses - prices per 100 kg live weight",":"
"Italy","2007","Euro","Horses - prices per 100 kg live weight",":"
"Cyprus","2007","Euro","Horses - prices per 100 kg live weight",":"
"Latvia","2007","Euro","Horses - prices per 100 kg live weight","36.78"
"Lithuania","2007","Euro","Horses - prices per 100 kg live weight",":"
"Luxembourg","2007","Euro","Horses - prices per 100 kg live weight",":"
"Hungary","2007","Euro","Horses - prices per 100 kg live weight","152.95"
"Malta","2007","Euro","Horses - prices per 100 kg live weight","205.58"
"Netherlands","2007","Euro","Horses - prices per 100 kg live weight","64.15"
"Austria","2007","Euro","Horses - prices per 100 kg live weight","111.00"
"Poland","2007","Euro","Horses - prices per 100 kg live weight","162.28"
"Portugal","2007","Euro","Horses - prices per 100 kg live weight",":"
"Romania","2007","Euro","Horses - prices per 100 kg live weight",":"
"Slovenia","2007","Euro","Horses - prices per 100 kg live weight","176.47"
"Slovakia","2007","Euro","Horses - prices per 100 kg live weight","127.61"
"Finland","2007","Euro","Horses - prices per 100 kg live weight",":"
"Sweden","2007","Euro","Horses - prices per 100 kg live weight",":"
"United Kingdom","2007","Euro","Horses - prices per 100 kg live weight",":"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2007","Euro","Horses - prices per 100 kg live weight",":"
"Belgium","2008","Euro","Horses - prices per 100 kg live weight","130.38"
"Bulgaria","2008","Euro","Horses - prices per 100 kg live weight","96.53"
"Czechia","2008","Euro","Horses - prices per 100 kg live weight",":"
"Denmark","2008","Euro","Horses - prices per 100 kg live weight",":"
"Germany (until 1990 former territory of the FRG)","2008","Euro","Horses - prices per 100 kg live weight",":"
"Estonia","2008","Euro","Horses - prices per 100 kg live weight",":"
"Ireland","2008","Euro","Horses - prices per 100 kg live weight",":"
"Greece","2008","Euro","Horses - prices per 100 kg live weight",":"
"Spain","2008","Euro","Horses - prices per 100 kg live weight","166.25"
"France","2008","Euro","Horses - prices per 100 kg live weight",":"
"Croatia","2008","Euro","Horses - prices per 100 kg live weight",":"
"Italy","2008","Euro","Horses - prices per 100 kg live weight",":"
"Cyprus","2008","Euro","Horses - prices per 100 kg live weight",":"
"Latvia","2008","Euro","Horses - prices per 100 kg live weight","40.87"
"Lithuania","2008","Euro","Horses - prices per 100 kg live weight",":"
"Luxembourg","2008","Euro","Horses - prices per 100 kg live weight",":"
"Hungary","2008","Euro","Horses - prices per 100 kg live weight","145.39"
"Malta","2008","Euro","Horses - prices per 100 kg live weight","205.00"
"Netherlands","2008","Euro","Horses - prices per 100 kg live weight","52.20"
"Austria","2008","Euro","Horses - prices per 100 kg live weight","108.00"
"Poland","2008","Euro","Horses - prices per 100 kg live weight","167.93"
"Portugal","2008","Euro","Horses - prices per 100 kg live weight",":"
"Romania","2008","Euro","Horses - prices per 100 kg live weight",":"
"Slovenia","2008","Euro","Horses - prices per 100 kg live weight","157.40"
"Slovakia","2008","Euro","Horses - prices per 100 kg live weight","79.01"
"Finland","2008","Euro","Horses - prices per 100 kg live weight",":"
"Sweden","2008","Euro","Horses - prices per 100 kg live weight",":"
"United Kingdom","2008","Euro","Horses - prices per 100 kg live weight",":"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2008","Euro","Horses - prices per 100 kg live weight",":"
"Belgium","2009","Euro","Horses - prices per 100 kg live weight","101.53"
"Bulgaria","2009","Euro","Horses - prices per 100 kg live weight","122.99"
"Czechia","2009","Euro","Horses - prices per 100 kg live weight",":"
"Denmark","2009","Euro","Horses - prices per 100 kg live weight",":"
"Germany (until 1990 former territory of the FRG)","2009","Euro","Horses - prices per 100 kg live weight",":"
"Estonia","2009","Euro","Horses - prices per 100 kg live weight",":"
"Ireland","2009","Euro","Horses - prices per 100 kg live weight",":"
"Greece","2009","Euro","Horses - prices per 100 kg live weight",":"
"Spain","2009","Euro","Horses - prices per 100 kg live weight","168.29"
"France","2009","Euro","Horses - prices per 100 kg live weight",":"
"Croatia","2009","Euro","Horses - prices per 100 kg live weight",":"
"Italy","2009","Euro","Horses - prices per 100 kg live weight",":"
"Cyprus","2009","Euro","Horses - prices per 100 kg live weight",":"
"Latvia","2009","Euro","Horses - prices per 100 kg live weight","40.23"
"Lithuania","2009","Euro","Horses - prices per 100 kg live weight",":"
"Luxembourg","2009","Euro","Horses - prices per 100 kg live weight",":"
"Hungary","2009","Euro","Horses - prices per 100 kg live weight","130.64"
"Malta","2009","Euro","Horses - prices per 100 kg live weight",":"
"Netherlands","2009","Euro","Horses - prices per 100 kg live weight","47.45"
"Austria","2009","Euro","Horses - prices per 100 kg live weight","108.00"
"Poland","2009","Euro","Horses - prices per 100 kg live weight","136.40"
"Portugal","2009","Euro","Horses - prices per 100 kg live weight",":"
"Romania","2009","Euro","Horses - prices per 100 kg live weight",":"
"Slovenia","2009","Euro","Horses - prices per 100 kg live weight","183.25"
"Slovakia","2009","Euro","Horses - prices per 100 kg live weight","45.00"
"Finland","2009","Euro","Horses - prices per 100 kg live weight",":"
"Sweden","2009","Euro","Horses - prices per 100 kg live weight",":"
"United Kingdom","2009","Euro","Horses - prices per 100 kg live weight",":"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2009","Euro","Horses - prices per 100 kg live weight",":"
"Belgium","2010","Euro","Horses - prices per 100 kg live weight","87.17"
"Bulgaria","2010","Euro","Horses - prices per 100 kg live weight","119.74"
"Czechia","2010","Euro","Horses - prices per 100 kg live weight",":"
"Denmark","2010","Euro","Horses - prices per 100 kg live weight",":"
"Germany (until 1990 former territory of the FRG)","2010","Euro","Horses - prices per 100 kg live weight",":"
"Estonia","2010","Euro","Horses - prices per 100 kg live weight",":"
"Ireland","2010","Euro","Horses - prices per 100 kg live weight",":"
"Greece","2010","Euro","Horses - prices per 100 kg live weight",":"
"Spain","2010","Euro","Horses - prices per 100 kg live weight","186.24"
"France","2010","Euro","Horses - prices per 100 kg live weight","212.50"
"Croatia","2010","Euro","Horses - prices per 100 kg live weight",":"
"Italy","2010","Euro","Horses - prices per 100 kg live weight",":"
"Cyprus","2010","Euro","Horses - prices per 100 kg live weight",":"
"Latvia","2010","Euro","Horses - prices per 100 kg live weight","33.47"
"Lithuania","2010","Euro","Horses - prices per 100 kg live weight",":"
"Luxembourg","2010","Euro","Horses - prices per 100 kg live weight",":"
"Hungary","2010","Euro","Horses - prices per 100 kg live weight","140.20"
"Malta","2010","Euro","Horses - prices per 100 kg live weight",":"
"Netherlands","2010","Euro","Horses - prices per 100 kg live weight","49.80"
"Austria","2010","Euro","Horses - prices per 100 kg live weight","100.00"
"Poland","2010","Euro","Horses - prices per 100 kg live weight","144.23"
"Portugal","2010","Euro","Horses - prices per 100 kg live weight",":"
"Romania","2010","Euro","Horses - prices per 100 kg live weight",":"
"Slovenia","2010","Euro","Horses - prices per 100 kg live weight","172.92"
"Slovakia","2010","Euro","Horses - prices per 100 kg live weight","50.00"
"Finland","2010","Euro","Horses - prices per 100 kg live weight",":"
"Sweden","2010","Euro","Horses - prices per 100 kg live weight",":"
"United Kingdom","2010","Euro","Horses - prices per 100 kg live weight",":"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2010","Euro","Horses - prices per 100 kg live weight",":"
"Belgium","2011","Euro","Horses - prices per 100 kg live weight","83.61"
"Bulgaria","2011","Euro","Horses - prices per 100 kg live weight","125.27"
"Czechia","2011","Euro","Horses - prices per 100 kg live weight",":"
"Denmark","2011","Euro","Horses - prices per 100 kg live weight",":"
"Germany (until 1990 former territory of the FRG)","2011","Euro","Horses - prices per 100 kg live weight",":"
"Estonia","2011","Euro","Horses - prices per 100 kg live weight",":"
"Ireland","2011","Euro","Horses - prices per 100 kg live weight",":"
"Greece","2011","Euro","Horses - prices per 100 kg live weight",":"
"Spain","2011","Euro","Horses - prices per 100 kg live weight","152.91"
"France","2011","Euro","Horses - prices per 100 kg live weight","217.91"
"Croatia","2011","Euro","Horses - prices per 100 kg live weight","161.85"
"Italy","2011","Euro","Horses - prices per 100 kg live weight",":"
"Cyprus","2011","Euro","Horses - prices per 100 kg live weight",":"
"Latvia","2011","Euro","Horses - prices per 100 kg live weight","31.88"
"Lithuania","2011","Euro","Horses - prices per 100 kg live weight",":"
"Luxembourg","2011","Euro","Horses - prices per 100 kg live weight",":"
"Hungary","2011","Euro","Horses - prices per 100 kg live weight","144.01"
"Malta","2011","Euro","Horses - prices per 100 kg live weight",":"
"Netherlands","2011","Euro","Horses - prices per 100 kg live weight","54.55"
"Austria","2011","Euro","Horses - prices per 100 kg live weight","102.00"
"Poland","2011","Euro","Horses - prices per 100 kg live weight","150.64"
"Portugal","2011","Euro","Horses - prices per 100 kg live weight",":"
"Romania","2011","Euro","Horses - prices per 100 kg live weight",":"
"Slovenia","2011","Euro","Horses - prices per 100 kg live weight","166.40"
"Slovakia","2011","Euro","Horses - prices per 100 kg live weight","82.00"
"Finland","2011","Euro","Horses - prices per 100 kg live weight",":"
"Sweden","2011","Euro","Horses - prices per 100 kg live weight",":"
"United Kingdom","2011","Euro","Horses - prices per 100 kg live weight",":"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2011","Euro","Horses - prices per 100 kg live weight",":"
"Belgium","2012","Euro","Horses - prices per 100 kg live weight","104.54"
"Bulgaria","2012","Euro","Horses - prices per 100 kg live weight","59.16"
"Czechia","2012","Euro","Horses - prices per 100 kg live weight",":"
"Denmark","2012","Euro","Horses - prices per 100 kg live weight",":"
"Germany (until 1990 former territory of the FRG)","2012","Euro","Horses - prices per 100 kg live weight",":"
"Estonia","2012","Euro","Horses - prices per 100 kg live weight",":"
"Ireland","2012","Euro","Horses - prices per 100 kg live weight",":"
"Greece","2012","Euro","Horses - prices per 100 kg live weight",":"
"Spain","2012","Euro","Horses - prices per 100 kg live weight",":"
"France","2012","Euro","Horses - prices per 100 kg live weight","255.48"
"Croatia","2012","Euro","Horses - prices per 100 kg live weight","159.14"
"Italy","2012","Euro","Horses - prices per 100 kg live weight",":"
"Cyprus","2012","Euro","Horses - prices per 100 kg live weight",":"
"Latvia","2012","Euro","Horses - prices per 100 kg live weight","38.06"
"Lithuania","2012","Euro","Horses - prices per 100 kg live weight",":"
"Luxembourg","2012","Euro","Horses - prices per 100 kg live weight",":"
"Hungary","2012","Euro","Horses - prices per 100 kg live weight","154.7"
"Malta","2012","Euro","Horses - prices per 100 kg live weight",":"
"Netherlands","2012","Euro","Horses - prices per 100 kg live weight","55"
"Austria","2012","Euro","Horses - prices per 100 kg live weight","102.36"
"Poland","2012","Euro","Horses - prices per 100 kg live weight","171.93"
"Portugal","2012","Euro","Horses - prices per 100 kg live weight",":"
"Romania","2012","Euro","Horses - prices per 100 kg live weight",":"
"Slovenia","2012","Euro","Horses - prices per 100 kg live weight","182.42"
"Slovakia","2012","Euro","Horses - prices per 100 kg live weight","142"
"Finland","2012","Euro","Horses - prices per 100 kg live weight",":"
"Sweden","2012","Euro","Horses - prices per 100 kg live weight",":"
"United Kingdom","2012","Euro","Horses - prices per 100 kg live weight",":"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2012","Euro","Horses - prices per 100 kg live weight",":"
"Belgium","2013","Euro","Horses - prices per 100 kg live weight","108.53"
"Bulgaria","2013","Euro","Horses - prices per 100 kg live weight","109.85"
"Czechia","2013","Euro","Horses - prices per 100 kg live weight",":"
"Denmark","2013","Euro","Horses - prices per 100 kg live weight",":"
"Germany (until 1990 former territory of the FRG)","2013","Euro","Horses - prices per 100 kg live weight",":"
"Estonia","2013","Euro","Horses - prices per 100 kg live weight",":"
"Ireland","2013","Euro","Horses - prices per 100 kg live weight",":"
"Greece","2013","Euro","Horses - prices per 100 kg live weight",":"
"Spain","2013","Euro","Horses - prices per 100 kg live weight","133.86"
"France","2013","Euro","Horses - prices per 100 kg live weight","246"
"Croatia","2013","Euro","Horses - prices per 100 kg live weight","165.07"
"Italy","2013","Euro","Horses - prices per 100 kg live weight",":"
"Cyprus","2013","Euro","Horses - prices per 100 kg live weight",":"
"Latvia","2013","Euro","Horses - prices per 100 kg live weight","27.04"
"Lithuania","2013","Euro","Horses - prices per 100 kg live weight",":"
"Luxembourg","2013","Euro","Horses - prices per 100 kg live weight",":"
"Hungary","2013","Euro","Horses - prices per 100 kg live weight","159.60"
"Malta","2013","Euro","Horses - prices per 100 kg live weight",":"
"Netherlands","2013","Euro","Horses - prices per 100 kg live weight","57.5"
"Austria","2013","Euro","Horses - prices per 100 kg live weight","98.92"
"Poland","2013","Euro","Horses - prices per 100 kg live weight","173.48"
"Portugal","2013","Euro","Horses - prices per 100 kg live weight",":"
"Romania","2013","Euro","Horses - prices per 100 kg live weight",":"
"Slovenia","2013","Euro","Horses - prices per 100 kg live weight","181.58"
"Slovakia","2013","Euro","Horses - prices per 100 kg live weight",":"
"Finland","2013","Euro","Horses - prices per 100 kg live weight",":"
"Sweden","2013","Euro","Horses - prices per 100 kg live weight",":"
"United Kingdom","2013","Euro","Horses - prices per 100 kg live weight",":"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2013","Euro","Horses - prices per 100 kg live weight",":"
"Belgium","2014","Euro","Horses - prices per 100 kg live weight","106.92"
"Bulgaria","2014","Euro","Horses - prices per 100 kg live weight","109.85"
"Czechia","2014","Euro","Horses - prices per 100 kg live weight",":"
"Denmark","2014","Euro","Horses - prices per 100 kg live weight",":"
