"GEO","TIME","CURRENCY","PROD_ANI","Value"
"Germany (until 1990 former territory of the FRG)","2009","Euro","Young cattle - prices per 100 kg live weight",":"
"Estonia","2009","Euro","Young cattle - prices per 100 kg live weight",":"
"Ireland","2009","Euro","Young cattle - prices per 100 kg live weight","142.42"
"Greece","2009","Euro","Young cattle - prices per 100 kg live weight",":"
"Spain","2009","Euro","Young cattle - prices per 100 kg live weight","216.68"
"France","2009","Euro","Young cattle - prices per 100 kg live weight",":"
"Croatia","2009","Euro","Young cattle - prices per 100 kg live weight",":"
"Italy","2009","Euro","Young cattle - prices per 100 kg live weight","220.18"
"Cyprus","2009","Euro","Young cattle - prices per 100 kg live weight","143.21"
"Latvia","2009","Euro","Young cattle - prices per 100 kg live weight","85.4"
"Lithuania","2009","Euro","Young cattle - prices per 100 kg live weight","110.61"
"Luxembourg","2009","Euro","Young cattle - prices per 100 kg live weight","196"
"Hungary","2009","Euro","Young cattle - prices per 100 kg live weight",":"
"Malta","2009","Euro","Young cattle - prices per 100 kg live weight",":"
"Netherlands","2009","Euro","Young cattle - prices per 100 kg live weight",":"
"Austria","2009","Euro","Young cattle - prices per 100 kg live weight","174.46"
"Poland","2009","Euro","Young cattle - prices per 100 kg live weight","112.24"
"Portugal","2009","Euro","Young cattle - prices per 100 kg live weight",":"
"Romania","2009","Euro","Young cattle - prices per 100 kg live weight","148.25"
"Slovenia","2009","Euro","Young cattle - prices per 100 kg live weight","154.91"
"Slovakia","2009","Euro","Young cattle - prices per 100 kg live weight","109.00"
"Finland","2009","Euro","Young cattle - prices per 100 kg live weight",":"
"Sweden","2009","Euro","Young cattle - prices per 100 kg live weight",":"
"United Kingdom","2009","Euro","Young cattle - prices per 100 kg live weight",":"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2009","Euro","Young cattle - prices per 100 kg live weight",":"
"Belgium","2010","Euro","Young cattle - prices per 100 kg live weight","126.53"
"Bulgaria","2010","Euro","Young cattle - prices per 100 kg live weight","111.20"
"Czechia","2010","Euro","Young cattle - prices per 100 kg live weight","217.53"
"Denmark","2010","Euro","Young cattle - prices per 100 kg live weight","149.58"
"Germany (until 1990 former territory of the FRG)","2010","Euro","Young cattle - prices per 100 kg live weight",":"
"Estonia","2010","Euro","Young cattle - prices per 100 kg live weight",":"
"Ireland","2010","Euro","Young cattle - prices per 100 kg live weight","145.82"
"Greece","2010","Euro","Young cattle - prices per 100 kg live weight",":"
"Spain","2010","Euro","Young cattle - prices per 100 kg live weight","206.95"
"France","2010","Euro","Young cattle - prices per 100 kg live weight","320.00"
"Croatia","2010","Euro","Young cattle - prices per 100 kg live weight",":"
"Italy","2010","Euro","Young cattle - prices per 100 kg live weight","216.99"
"Cyprus","2010","Euro","Young cattle - prices per 100 kg live weight","142.50"
"Latvia","2010","Euro","Young cattle - prices per 100 kg live weight","87.48"
"Lithuania","2010","Euro","Young cattle - prices per 100 kg live weight","115.90"
"Luxembourg","2010","Euro","Young cattle - prices per 100 kg live weight","196"
"Hungary","2010","Euro","Young cattle - prices per 100 kg live weight",":"
"Malta","2010","Euro","Young cattle - prices per 100 kg live weight",":"
"Netherlands","2010","Euro","Young cattle - prices per 100 kg live weight",":"
"Austria","2010","Euro","Young cattle - prices per 100 kg live weight","176.70"
"Poland","2010","Euro","Young cattle - prices per 100 kg live weight","114.14"
"Portugal","2010","Euro","Young cattle - prices per 100 kg live weight",":"
"Romania","2010","Euro","Young cattle - prices per 100 kg live weight","142.64"
"Slovenia","2010","Euro","Young cattle - prices per 100 kg live weight","154.90"
"Slovakia","2010","Euro","Young cattle - prices per 100 kg live weight","113.00"
"Finland","2010","Euro","Young cattle - prices per 100 kg live weight",":"
"Sweden","2010","Euro","Young cattle - prices per 100 kg live weight",":"
"United Kingdom","2010","Euro","Young cattle - prices per 100 kg live weight",":"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2010","Euro","Young cattle - prices per 100 kg live weight",":"
"Belgium","2011","Euro","Young cattle - prices per 100 kg live weight","143.99"
"Bulgaria","2011","Euro","Young cattle - prices per 100 kg live weight","115.25"
"Czechia","2011","Euro","Young cattle - prices per 100 kg live weight","231.80"
"Denmark","2011","Euro","Young cattle - prices per 100 kg live weight","171.13"
"Germany (until 1990 former territory of the FRG)","2011","Euro","Young cattle - prices per 100 kg live weight",":"
"Estonia","2011","Euro","Young cattle - prices per 100 kg live weight",":"
"Ireland","2011","Euro","Young cattle - prices per 100 kg live weight","187.78"
"Greece","2011","Euro","Young cattle - prices per 100 kg live weight",":"
"Spain","2011","Euro","Young cattle - prices per 100 kg live weight","225.21"
"France","2011","Euro","Young cattle - prices per 100 kg live weight","351.20"
"Croatia","2011","Euro","Young cattle - prices per 100 kg live weight","190.35"
"Italy","2011","Euro","Young cattle - prices per 100 kg live weight","232.15"
"Cyprus","2011","Euro","Young cattle - prices per 100 kg live weight","144.30"
"Latvia","2011","Euro","Young cattle - prices per 100 kg live weight","103.16"
"Lithuania","2011","Euro","Young cattle - prices per 100 kg live weight","146.35"
"Luxembourg","2011","Euro","Young cattle - prices per 100 kg live weight","207.8"
"Hungary","2011","Euro","Young cattle - prices per 100 kg live weight",":"
"Malta","2011","Euro","Young cattle - prices per 100 kg live weight",":"
"Netherlands","2011","Euro","Young cattle - prices per 100 kg live weight",":"
"Austria","2011","Euro","Young cattle - prices per 100 kg live weight","197.42"
"Poland","2011","Euro","Young cattle - prices per 100 kg live weight","135.31"
"Portugal","2011","Euro","Young cattle - prices per 100 kg live weight",":"
"Romania","2011","Euro","Young cattle - prices per 100 kg live weight","167.59"
"Slovenia","2011","Euro","Young cattle - prices per 100 kg live weight","174.04"
"Slovakia","2011","Euro","Young cattle - prices per 100 kg live weight","126.00"
"Finland","2011","Euro","Young cattle - prices per 100 kg live weight",":"
"Sweden","2011","Euro","Young cattle - prices per 100 kg live weight",":"
"United Kingdom","2011","Euro","Young cattle - prices per 100 kg live weight",":"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2011","Euro","Young cattle - prices per 100 kg live weight",":"
"Belgium","2012","Euro","Young cattle - prices per 100 kg live weight","180.73"
"Bulgaria","2012","Euro","Young cattle - prices per 100 kg live weight","105.47"
"Czechia","2012","Euro","Young cattle - prices per 100 kg live weight","258.46"
"Denmark","2012","Euro","Young cattle - prices per 100 kg live weight","185.26"
"Germany (until 1990 former territory of the FRG)","2012","Euro","Young cattle - prices per 100 kg live weight",":"
"Estonia","2012","Euro","Young cattle - prices per 100 kg live weight",":"
"Ireland","2012","Euro","Young cattle - prices per 100 kg live weight","215.51"
"Greece","2012","Euro","Young cattle - prices per 100 kg live weight",":"
"Spain","2012","Euro","Young cattle - prices per 100 kg live weight","243.31"
"France","2012","Euro","Young cattle - prices per 100 kg live weight","347.39"
"Croatia","2012","Euro","Young cattle - prices per 100 kg live weight","203.68"
"Italy","2012","Euro","Young cattle - prices per 100 kg live weight","252.04"
"Cyprus","2012","Euro","Young cattle - prices per 100 kg live weight","145.70"
"Latvia","2012","Euro","Young cattle - prices per 100 kg live weight","117.73"
"Lithuania","2012","Euro","Young cattle - prices per 100 kg live weight","152.2"
"Luxembourg","2012","Euro","Young cattle - prices per 100 kg live weight","223.4"
"Hungary","2012","Euro","Young cattle - prices per 100 kg live weight",":"
"Malta","2012","Euro","Young cattle - prices per 100 kg live weight",":"
"Netherlands","2012","Euro","Young cattle - prices per 100 kg live weight",":"
"Austria","2012","Euro","Young cattle - prices per 100 kg live weight","214.93"
"Poland","2012","Euro","Young cattle - prices per 100 kg live weight","152.85"
"Portugal","2012","Euro","Young cattle - prices per 100 kg live weight",":"
"Romania","2012","Euro","Young cattle - prices per 100 kg live weight","152.52"
"Slovenia","2012","Euro","Young cattle - prices per 100 kg live weight","191.48"
"Slovakia","2012","Euro","Young cattle - prices per 100 kg live weight","144"
"Finland","2012","Euro","Young cattle - prices per 100 kg live weight",":"
"Sweden","2012","Euro","Young cattle - prices per 100 kg live weight",":"
"United Kingdom","2012","Euro","Young cattle - prices per 100 kg live weight",":"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2012","Euro","Young cattle - prices per 100 kg live weight",":"
"Belgium","2013","Euro","Young cattle - prices per 100 kg live weight","182.09"
"Bulgaria","2013","Euro","Young cattle - prices per 100 kg live weight","128.25"
"Czechia","2013","Euro","Young cattle - prices per 100 kg live weight","230.95"
"Denmark","2013","Euro","Young cattle - prices per 100 kg live weight","186.38"
"Germany (until 1990 former territory of the FRG)","2013","Euro","Young cattle - prices per 100 kg live weight",":"
"Estonia","2013","Euro","Young cattle - prices per 100 kg live weight",":"
