"GEO","TIME","CURRENCY","PROD_ANI","Value"
"Spain","2007","Euro","Goats - prices per 100 kg live weight","57.94"
"France","2007","Euro","Goats - prices per 100 kg live weight",":"
"Croatia","2007","Euro","Goats - prices per 100 kg live weight",":"
"Italy","2007","Euro","Goats - prices per 100 kg live weight",":"
"Cyprus","2007","Euro","Goats - prices per 100 kg live weight","203.32"
"Latvia","2007","Euro","Goats - prices per 100 kg live weight","82.79"
"Lithuania","2007","Euro","Goats - prices per 100 kg live weight",":"
"Luxembourg","2007","Euro","Goats - prices per 100 kg live weight",":"
"Hungary","2007","Euro","Goats - prices per 100 kg live weight",":"
"Malta","2007","Euro","Goats - prices per 100 kg live weight",":"
"Netherlands","2007","Euro","Goats - prices per 100 kg live weight",":"
"Austria","2007","Euro","Goats - prices per 100 kg live weight",":"
"Poland","2007","Euro","Goats - prices per 100 kg live weight",":"
"Portugal","2007","Euro","Goats - prices per 100 kg live weight","50.02"
"Romania","2007","Euro","Goats - prices per 100 kg live weight",":"
"Slovenia","2007","Euro","Goats - prices per 100 kg live weight",":"
"Slovakia","2007","Euro","Goats - prices per 100 kg live weight","142.00"
"Finland","2007","Euro","Goats - prices per 100 kg live weight",":"
"Sweden","2007","Euro","Goats - prices per 100 kg live weight",":"
"United Kingdom","2007","Euro","Goats - prices per 100 kg live weight",":"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2007","Euro","Goats - prices per 100 kg live weight",":"
"Belgium","2008","Euro","Goats - prices per 100 kg live weight",":"
"Bulgaria","2008","Euro","Goats - prices per 100 kg live weight","76.41"
"Czechia","2008","Euro","Goats - prices per 100 kg live weight",":"
"Denmark","2008","Euro","Goats - prices per 100 kg live weight",":"
"Germany (until 1990 former territory of the FRG)","2008","Euro","Goats - prices per 100 kg live weight",":"
"Estonia","2008","Euro","Goats - prices per 100 kg live weight",":"
"Ireland","2008","Euro","Goats - prices per 100 kg live weight",":"
"Greece","2008","Euro","Goats - prices per 100 kg live weight","164.45"
"Spain","2008","Euro","Goats - prices per 100 kg live weight","56.07"
"France","2008","Euro","Goats - prices per 100 kg live weight",":"
"Croatia","2008","Euro","Goats - prices per 100 kg live weight",":"
"Italy","2008","Euro","Goats - prices per 100 kg live weight",":"
"Cyprus","2008","Euro","Goats - prices per 100 kg live weight","226.32"
"Latvia","2008","Euro","Goats - prices per 100 kg live weight","96.91"
"Lithuania","2008","Euro","Goats - prices per 100 kg live weight",":"
"Luxembourg","2008","Euro","Goats - prices per 100 kg live weight",":"
"Hungary","2008","Euro","Goats - prices per 100 kg live weight",":"
"Malta","2008","Euro","Goats - prices per 100 kg live weight",":"
"Netherlands","2008","Euro","Goats - prices per 100 kg live weight",":"
"Austria","2008","Euro","Goats - prices per 100 kg live weight",":"
"Poland","2008","Euro","Goats - prices per 100 kg live weight",":"
"Portugal","2008","Euro","Goats - prices per 100 kg live weight","49.82"
"Romania","2008","Euro","Goats - prices per 100 kg live weight",":"
"Slovenia","2008","Euro","Goats - prices per 100 kg live weight",":"
"Slovakia","2008","Euro","Goats - prices per 100 kg live weight","176.25"
"Finland","2008","Euro","Goats - prices per 100 kg live weight",":"
"Sweden","2008","Euro","Goats - prices per 100 kg live weight",":"
"United Kingdom","2008","Euro","Goats - prices per 100 kg live weight",":"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2008","Euro","Goats - prices per 100 kg live weight",":"
"Belgium","2009","Euro","Goats - prices per 100 kg live weight",":"
"Bulgaria","2009","Euro","Goats - prices per 100 kg live weight","62.21"
"Czechia","2009","Euro","Goats - prices per 100 kg live weight",":"
"Denmark","2009","Euro","Goats - prices per 100 kg live weight",":"
"Germany (until 1990 former territory of the FRG)","2009","Euro","Goats - prices per 100 kg live weight",":"
"Estonia","2009","Euro","Goats - prices per 100 kg live weight",":"
"Ireland","2009","Euro","Goats - prices per 100 kg live weight",":"
"Greece","2009","Euro","Goats - prices per 100 kg live weight","166.19"
"Spain","2009","Euro","Goats - prices per 100 kg live weight","83.76"
"France","2009","Euro","Goats - prices per 100 kg live weight",":"
"Croatia","2009","Euro","Goats - prices per 100 kg live weight",":"
"Italy","2009","Euro","Goats - prices per 100 kg live weight",":"
"Cyprus","2009","Euro","Goats - prices per 100 kg live weight","262.07"
"Latvia","2009","Euro","Goats - prices per 100 kg live weight","115.09"
"Lithuania","2009","Euro","Goats - prices per 100 kg live weight",":"
"Luxembourg","2009","Euro","Goats - prices per 100 kg live weight",":"
"Hungary","2009","Euro","Goats - prices per 100 kg live weight",":"
"Malta","2009","Euro","Goats - prices per 100 kg live weight",":"
"Netherlands","2009","Euro","Goats - prices per 100 kg live weight",":"
"Austria","2009","Euro","Goats - prices per 100 kg live weight",":"
"Poland","2009","Euro","Goats - prices per 100 kg live weight",":"
"Portugal","2009","Euro","Goats - prices per 100 kg live weight","50.76"
"Romania","2009","Euro","Goats - prices per 100 kg live weight",":"
"Slovenia","2009","Euro","Goats - prices per 100 kg live weight",":"
"Slovakia","2009","Euro","Goats - prices per 100 kg live weight","175.00"
"Finland","2009","Euro","Goats - prices per 100 kg live weight",":"
"Sweden","2009","Euro","Goats - prices per 100 kg live weight",":"
"United Kingdom","2009","Euro","Goats - prices per 100 kg live weight",":"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2009","Euro","Goats - prices per 100 kg live weight",":"
"Belgium","2010","Euro","Goats - prices per 100 kg live weight",":"
"Bulgaria","2010","Euro","Goats - prices per 100 kg live weight","74.99"
"Czechia","2010","Euro","Goats - prices per 100 kg live weight",":"
"Denmark","2010","Euro","Goats - prices per 100 kg live weight",":"
"Germany (until 1990 former territory of the FRG)","2010","Euro","Goats - prices per 100 kg live weight",":"
"Estonia","2010","Euro","Goats - prices per 100 kg live weight",":"
"Ireland","2010","Euro","Goats - prices per 100 kg live weight",":"
"Greece","2010","Euro","Goats - prices per 100 kg live weight","168.89"
"Spain","2010","Euro","Goats - prices per 100 kg live weight","79.70"
"France","2010","Euro","Goats - prices per 100 kg live weight",":"
"Croatia","2010","Euro","Goats - prices per 100 kg live weight",":"
"Italy","2010","Euro","Goats - prices per 100 kg live weight",":"
"Cyprus","2010","Euro","Goats - prices per 100 kg live weight","310.90"
"Latvia","2010","Euro","Goats - prices per 100 kg live weight","79.53"
"Lithuania","2010","Euro","Goats - prices per 100 kg live weight",":"
"Luxembourg","2010","Euro","Goats - prices per 100 kg live weight",":"
"Hungary","2010","Euro","Goats - prices per 100 kg live weight",":"
"Malta","2010","Euro","Goats - prices per 100 kg live weight",":"
"Netherlands","2010","Euro","Goats - prices per 100 kg live weight",":"
"Austria","2010","Euro","Goats - prices per 100 kg live weight",":"
"Poland","2010","Euro","Goats - prices per 100 kg live weight",":"
"Portugal","2010","Euro","Goats - prices per 100 kg live weight","63.14"
"Romania","2010","Euro","Goats - prices per 100 kg live weight",":"
"Slovenia","2010","Euro","Goats - prices per 100 kg live weight",":"
"Slovakia","2010","Euro","Goats - prices per 100 kg live weight","144.00"
"Finland","2010","Euro","Goats - prices per 100 kg live weight",":"
"Sweden","2010","Euro","Goats - prices per 100 kg live weight",":"
"United Kingdom","2010","Euro","Goats - prices per 100 kg live weight",":"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2010","Euro","Goats - prices per 100 kg live weight",":"
"Belgium","2011","Euro","Goats - prices per 100 kg live weight",":"
"Bulgaria","2011","Euro","Goats - prices per 100 kg live weight","84.24"
"Czechia","2011","Euro","Goats - prices per 100 kg live weight",":"
"Denmark","2011","Euro","Goats - prices per 100 kg live weight",":"
"Germany (until 1990 former territory of the FRG)","2011","Euro","Goats - prices per 100 kg live weight",":"
"Estonia","2011","Euro","Goats - prices per 100 kg live weight",":"
"Ireland","2011","Euro","Goats - prices per 100 kg live weight",":"
"Greece","2011","Euro","Goats - prices per 100 kg live weight","173.16"
"Spain","2011","Euro","Goats - prices per 100 kg live weight","81.76"
"France","2011","Euro","Goats - prices per 100 kg live weight",":"
"Croatia","2011","Euro","Goats - prices per 100 kg live weight","87.38"
"Italy","2011","Euro","Goats - prices per 100 kg live weight",":"
"Cyprus","2011","Euro","Goats - prices per 100 kg live weight","248.30"
"Latvia","2011","Euro","Goats - prices per 100 kg live weight","83.51"
"Lithuania","2011","Euro","Goats - prices per 100 kg live weight",":"
"Luxembourg","2011","Euro","Goats - prices per 100 kg live weight",":"
"Hungary","2011","Euro","Goats - prices per 100 kg live weight",":"
"Malta","2011","Euro","Goats - prices per 100 kg live weight",":"
"Netherlands","2011","Euro","Goats - prices per 100 kg live weight",":"
"Austria","2011","Euro","Goats - prices per 100 kg live weight",":"
"Poland","2011","Euro","Goats - prices per 100 kg live weight",":"
"Portugal","2011","Euro","Goats - prices per 100 kg live weight","83.42"
"Romania","2011","Euro","Goats - prices per 100 kg live weight",":"
"Slovenia","2011","Euro","Goats - prices per 100 kg live weight",":"
"Slovakia","2011","Euro","Goats - prices per 100 kg live weight","170.00"
"Finland","2011","Euro","Goats - prices per 100 kg live weight",":"
"Sweden","2011","Euro","Goats - prices per 100 kg live weight",":"
"United Kingdom","2011","Euro","Goats - prices per 100 kg live weight",":"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2011","Euro","Goats - prices per 100 kg live weight",":"
"Belgium","2012","Euro","Goats - prices per 100 kg live weight",":"
"Bulgaria","2012","Euro","Goats - prices per 100 kg live weight","96.22"
"Czechia","2012","Euro","Goats - prices per 100 kg live weight",":"
"Denmark","2012","Euro","Goats - prices per 100 kg live weight",":"
"Germany (until 1990 former territory of the FRG)","2012","Euro","Goats - prices per 100 kg live weight",":"
"Estonia","2012","Euro","Goats - prices per 100 kg live weight",":"
"Ireland","2012","Euro","Goats - prices per 100 kg live weight",":"
"Greece","2012","Euro","Goats - prices per 100 kg live weight","170.08"
"Spain","2012","Euro","Goats - prices per 100 kg live weight","82.01"
"France","2012","Euro","Goats - prices per 100 kg live weight",":"
"Croatia","2012","Euro","Goats - prices per 100 kg live weight","129.49"
"Italy","2012","Euro","Goats - prices per 100 kg live weight",":"
"Cyprus","2012","Euro","Goats - prices per 100 kg live weight","231.30"
"Latvia","2012","Euro","Goats - prices per 100 kg live weight","198.1"
"Lithuania","2012","Euro","Goats - prices per 100 kg live weight",":"
"Luxembourg","2012","Euro","Goats - prices per 100 kg live weight",":"
"Hungary","2012","Euro","Goats - prices per 100 kg live weight",":"
"Malta","2012","Euro","Goats - prices per 100 kg live weight",":"
"Netherlands","2012","Euro","Goats - prices per 100 kg live weight",":"
"Austria","2012","Euro","Goats - prices per 100 kg live weight",":"
"Poland","2012","Euro","Goats - prices per 100 kg live weight",":"
"Portugal","2012","Euro","Goats - prices per 100 kg live weight","51.13"
"Romania","2012","Euro","Goats - prices per 100 kg live weight",":"
"Slovenia","2012","Euro","Goats - prices per 100 kg live weight",":"
"Slovakia","2012","Euro","Goats - prices per 100 kg live weight","165"
"Finland","2012","Euro","Goats - prices per 100 kg live weight",":"
"Sweden","2012","Euro","Goats - prices per 100 kg live weight",":"
"United Kingdom","2012","Euro","Goats - prices per 100 kg live weight",":"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2012","Euro","Goats - prices per 100 kg live weight",":"
"Belgium","2013","Euro","Goats - prices per 100 kg live weight",":"
"Bulgaria","2013","Euro","Goats - prices per 100 kg live weight","65.8"
"Czechia","2013","Euro","Goats - prices per 100 kg live weight",":"
"Denmark","2013","Euro","Goats - prices per 100 kg live weight",":"
"Germany (until 1990 former territory of the FRG)","2013","Euro","Goats - prices per 100 kg live weight",":"
"Estonia","2013","Euro","Goats - prices per 100 kg live weight",":"
"Ireland","2013","Euro","Goats - prices per 100 kg live weight",":"
"Greece","2013","Euro","Goats - prices per 100 kg live weight","172.13"
"Spain","2013","Euro","Goats - prices per 100 kg live weight","88.16"
"France","2013","Euro","Goats - prices per 100 kg live weight",":"
"Croatia","2013","Euro","Goats - prices per 100 kg live weight","111.5"
"Italy","2013","Euro","Goats - prices per 100 kg live weight",":"
"Cyprus","2013","Euro","Goats - prices per 100 kg live weight","228.60"
"Latvia","2013","Euro","Goats - prices per 100 kg live weight","149.31"
"Lithuania","2013","Euro","Goats - prices per 100 kg live weight",":"
"Luxembourg","2013","Euro","Goats - prices per 100 kg live weight",":"
"Hungary","2013","Euro","Goats - prices per 100 kg live weight",":"
"Malta","2013","Euro","Goats - prices per 100 kg live weight",":"
"Netherlands","2013","Euro","Goats - prices per 100 kg live weight",":"
"Austria","2013","Euro","Goats - prices per 100 kg live weight",":"
"Poland","2013","Euro","Goats - prices per 100 kg live weight",":"
"Portugal","2013","Euro","Goats - prices per 100 kg live weight","34.45"
"Romania","2013","Euro","Goats - prices per 100 kg live weight",":"
"Slovenia","2013","Euro","Goats - prices per 100 kg live weight",":"
"Slovakia","2013","Euro","Goats - prices per 100 kg live weight","287"
"Finland","2013","Euro","Goats - prices per 100 kg live weight",":"
"Sweden","2013","Euro","Goats - prices per 100 kg live weight",":"
"United Kingdom","2013","Euro","Goats - prices per 100 kg live weight",":"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2013","Euro","Goats - prices per 100 kg live weight",":"
"Belgium","2014","Euro","Goats - prices per 100 kg live weight",":"
"Bulgaria","2014","Euro","Goats - prices per 100 kg live weight","128.61"
"Czechia","2014","Euro","Goats - prices per 100 kg live weight",":"
"Denmark","2014","Euro","Goats - prices per 100 kg live weight",":"
"Germany (until 1990 former territory of the FRG)","2014","Euro","Goats - prices per 100 kg live weight",":"
"Estonia","2014","Euro","Goats - prices per 100 kg live weight",":"
"Ireland","2014","Euro","Goats - prices per 100 kg live weight",":"
"Greece","2014","Euro","Goats - prices per 100 kg live weight","169.77"
