"GEO","TIME","CURRENCY","PROD_ANI","Value"
"Germany (until 1990 former territory of the FRG)","2001","Euro","Cows - prices per 100 kg live weight",":"
"Estonia","2001","Euro","Cows - prices per 100 kg live weight",":"
"Ireland","2001","Euro","Cows - prices per 100 kg live weight",":"
"Greece","2001","Euro","Cows - prices per 100 kg live weight","104.57"
"Spain","2001","Euro","Cows - prices per 100 kg live weight","71.17"
"France","2001","Euro","Cows - prices per 100 kg live weight",":"
"Croatia","2001","Euro","Cows - prices per 100 kg live weight",":"
"Italy","2001","Euro","Cows - prices per 100 kg live weight",":"
"Cyprus","2001","Euro","Cows - prices per 100 kg live weight",":"
"Latvia","2001","Euro","Cows - prices per 100 kg live weight",":"
"Lithuania","2001","Euro","Cows - prices per 100 kg live weight","66.36"
"Luxembourg","2001","Euro","Cows - prices per 100 kg live weight","114.50"
"Hungary","2001","Euro","Cows - prices per 100 kg live weight","112.59"
"Malta","2001","Euro","Cows - prices per 100 kg live weight",":"
"Netherlands","2001","Euro","Cows - prices per 100 kg live weight","66.20"
"Austria","2001","Euro","Cows - prices per 100 kg live weight","75.67"
"Poland","2001","Euro","Cows - prices per 100 kg live weight",":"
"Portugal","2001","Euro","Cows - prices per 100 kg live weight","69.02"
"Romania","2001","Euro","Cows - prices per 100 kg live weight","111.73"
"Slovenia","2001","Euro","Cows - prices per 100 kg live weight","72.60"
"Slovakia","2001","Euro","Cows - prices per 100 kg live weight","58.55"
"Finland","2001","Euro","Cows - prices per 100 kg live weight",":"
"Sweden","2001","Euro","Cows - prices per 100 kg live weight",":"
"United Kingdom","2001","Euro","Cows - prices per 100 kg live weight",":"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2001","Euro","Cows - prices per 100 kg live weight",":"
"Belgium","2002","Euro","Cows - prices per 100 kg live weight",":"
"Bulgaria","2002","Euro","Cows - prices per 100 kg live weight","59.16"
"Czechia","2002","Euro","Cows - prices per 100 kg live weight","67.86"
"Denmark","2002","Euro","Cows - prices per 100 kg live weight","84.92"
"Germany (until 1990 former territory of the FRG)","2002","Euro","Cows - prices per 100 kg live weight",":"
"Estonia","2002","Euro","Cows - prices per 100 kg live weight",":"
"Ireland","2002","Euro","Cows - prices per 100 kg live weight",":"
"Greece","2002","Euro","Cows - prices per 100 kg live weight","99.26"
"Spain","2002","Euro","Cows - prices per 100 kg live weight","86.05"
"France","2002","Euro","Cows - prices per 100 kg live weight",":"
"Croatia","2002","Euro","Cows - prices per 100 kg live weight",":"
"Italy","2002","Euro","Cows - prices per 100 kg live weight",":"
"Cyprus","2002","Euro","Cows - prices per 100 kg live weight",":"
"Latvia","2002","Euro","Cows - prices per 100 kg live weight",":"
"Lithuania","2002","Euro","Cows - prices per 100 kg live weight","56.24"
"Luxembourg","2002","Euro","Cows - prices per 100 kg live weight","117.50"
"Hungary","2002","Euro","Cows - prices per 100 kg live weight","117.51"
"Malta","2002","Euro","Cows - prices per 100 kg live weight",":"
"Netherlands","2002","Euro","Cows - prices per 100 kg live weight","73.50"
"Austria","2002","Euro","Cows - prices per 100 kg live weight","79.17"
"Poland","2002","Euro","Cows - prices per 100 kg live weight",":"
"Portugal","2002","Euro","Cows - prices per 100 kg live weight","70.24"
"Romania","2002","Euro","Cows - prices per 100 kg live weight","116.11"
"Slovenia","2002","Euro","Cows - prices per 100 kg live weight","65.26"
"Slovakia","2002","Euro","Cows - prices per 100 kg live weight","56.52"
"Finland","2002","Euro","Cows - prices per 100 kg live weight",":"
"Sweden","2002","Euro","Cows - prices per 100 kg live weight",":"
"United Kingdom","2002","Euro","Cows - prices per 100 kg live weight",":"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2002","Euro","Cows - prices per 100 kg live weight",":"
"Belgium","2003","Euro","Cows - prices per 100 kg live weight",":"
"Bulgaria","2003","Euro","Cows - prices per 100 kg live weight","53.61"
"Czechia","2003","Euro","Cows - prices per 100 kg live weight","59.72"
"Denmark","2003","Euro","Cows - prices per 100 kg live weight","83.84"
"Germany (until 1990 former territory of the FRG)","2003","Euro","Cows - prices per 100 kg live weight",":"
"Estonia","2003","Euro","Cows - prices per 100 kg live weight",":"
"Ireland","2003","Euro","Cows - prices per 100 kg live weight",":"
"Greece","2003","Euro","Cows - prices per 100 kg live weight","95.48"
"Spain","2003","Euro","Cows - prices per 100 kg live weight","81.58"
"France","2003","Euro","Cows - prices per 100 kg live weight",":"
"Croatia","2003","Euro","Cows - prices per 100 kg live weight",":"
"Italy","2003","Euro","Cows - prices per 100 kg live weight",":"
"Cyprus","2003","Euro","Cows - prices per 100 kg live weight",":"
"Latvia","2003","Euro","Cows - prices per 100 kg live weight",":"
"Lithuania","2003","Euro","Cows - prices per 100 kg live weight","34.70"
"Luxembourg","2003","Euro","Cows - prices per 100 kg live weight","129.00"
"Hungary","2003","Euro","Cows - prices per 100 kg live weight","108.27"
"Malta","2003","Euro","Cows - prices per 100 kg live weight",":"
"Netherlands","2003","Euro","Cows - prices per 100 kg live weight","75.45"
"Austria","2003","Euro","Cows - prices per 100 kg live weight","81.15"
"Poland","2003","Euro","Cows - prices per 100 kg live weight",":"
"Portugal","2003","Euro","Cows - prices per 100 kg live weight","66.14"
"Romania","2003","Euro","Cows - prices per 100 kg live weight","89.02"
"Slovenia","2003","Euro","Cows - prices per 100 kg live weight","43.41"
"Slovakia","2003","Euro","Cows - prices per 100 kg live weight","54.47"
"Finland","2003","Euro","Cows - prices per 100 kg live weight",":"
"Sweden","2003","Euro","Cows - prices per 100 kg live weight",":"
"United Kingdom","2003","Euro","Cows - prices per 100 kg live weight",":"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2003","Euro","Cows - prices per 100 kg live weight",":"
"Belgium","2004","Euro","Cows - prices per 100 kg live weight","131.93"
"Bulgaria","2004","Euro","Cows - prices per 100 kg live weight","52.31"
"Czechia","2004","Euro","Cows - prices per 100 kg live weight","69.70"
"Denmark","2004","Euro","Cows - prices per 100 kg live weight","87.50"
"Germany (until 1990 former territory of the FRG)","2004","Euro","Cows - prices per 100 kg live weight",":"
"Estonia","2004","Euro","Cows - prices per 100 kg live weight",":"
"Ireland","2004","Euro","Cows - prices per 100 kg live weight",":"
"Greece","2004","Euro","Cows - prices per 100 kg live weight","101.56"
"Spain","2004","Euro","Cows - prices per 100 kg live weight","79.55"
"France","2004","Euro","Cows - prices per 100 kg live weight",":"
"Croatia","2004","Euro","Cows - prices per 100 kg live weight",":"
"Italy","2004","Euro","Cows - prices per 100 kg live weight",":"
"Cyprus","2004","Euro","Cows - prices per 100 kg live weight",":"
"Latvia","2004","Euro","Cows - prices per 100 kg live weight",":"
"Lithuania","2004","Euro","Cows - prices per 100 kg live weight","47.35"
"Luxembourg","2004","Euro","Cows - prices per 100 kg live weight","154.44"
"Hungary","2004","Euro","Cows - prices per 100 kg live weight","111.90"
"Malta","2004","Euro","Cows - prices per 100 kg live weight",":"
"Netherlands","2004","Euro","Cows - prices per 100 kg live weight","88.05"
"Austria","2004","Euro","Cows - prices per 100 kg live weight","86.81"
"Poland","2004","Euro","Cows - prices per 100 kg live weight",":"
"Portugal","2004","Euro","Cows - prices per 100 kg live weight","61.04"
"Romania","2004","Euro","Cows - prices per 100 kg live weight","52.88"
"Slovenia","2004","Euro","Cows - prices per 100 kg live weight","51.04"
"Slovakia","2004","Euro","Cows - prices per 100 kg live weight","60.54"
"Finland","2004","Euro","Cows - prices per 100 kg live weight",":"
"Sweden","2004","Euro","Cows - prices per 100 kg live weight",":"
"United Kingdom","2004","Euro","Cows - prices per 100 kg live weight",":"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2004","Euro","Cows - prices per 100 kg live weight",":"
"Belgium","2005","Euro","Cows - prices per 100 kg live weight","149.43"
"Bulgaria","2005","Euro","Cows - prices per 100 kg live weight","57.62"
"Czechia","2005","Euro","Cows - prices per 100 kg live weight","91.11"
"Denmark","2005","Euro","Cows - prices per 100 kg live weight","108.16"
"Germany (until 1990 former territory of the FRG)","2005","Euro","Cows - prices per 100 kg live weight",":"
"Estonia","2005","Euro","Cows - prices per 100 kg live weight",":"
"Ireland","2005","Euro","Cows - prices per 100 kg live weight",":"
"Greece","2005","Euro","Cows - prices per 100 kg live weight","115.04"
"Spain","2005","Euro","Cows - prices per 100 kg live weight","90.10"
"France","2005","Euro","Cows - prices per 100 kg live weight",":"
"Croatia","2005","Euro","Cows - prices per 100 kg live weight",":"
"Italy","2005","Euro","Cows - prices per 100 kg live weight",":"
"Cyprus","2005","Euro","Cows - prices per 100 kg live weight","170.86"
"Latvia","2005","Euro","Cows - prices per 100 kg live weight","62.97"
"Lithuania","2005","Euro","Cows - prices per 100 kg live weight","64.66"
"Luxembourg","2005","Euro","Cows - prices per 100 kg live weight","160.68"
"Hungary","2005","Euro","Cows - prices per 100 kg live weight","107.80"
"Malta","2005","Euro","Cows - prices per 100 kg live weight",":"
"Netherlands","2005","Euro","Cows - prices per 100 kg live weight","103.10"
"Austria","2005","Euro","Cows - prices per 100 kg live weight","98.05"
"Poland","2005","Euro","Cows - prices per 100 kg live weight",":"
"Portugal","2005","Euro","Cows - prices per 100 kg live weight","89.28"
"Romania","2005","Euro","Cows - prices per 100 kg live weight","74.84"
"Slovenia","2005","Euro","Cows - prices per 100 kg live weight","69.91"
"Slovakia","2005","Euro","Cows - prices per 100 kg live weight","75.31"
"Finland","2005","Euro","Cows - prices per 100 kg live weight",":"
"Sweden","2005","Euro","Cows - prices per 100 kg live weight",":"
"United Kingdom","2005","Euro","Cows - prices per 100 kg live weight",":"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2005","Euro","Cows - prices per 100 kg live weight",":"
"Belgium","2006","Euro","Cows - prices per 100 kg live weight","170.41"
"Bulgaria","2006","Euro","Cows - prices per 100 kg live weight","58.55"
"Czechia","2006","Euro","Cows - prices per 100 kg live weight","96.02"
"Denmark","2006","Euro","Cows - prices per 100 kg live weight","110.47"
"Germany (until 1990 former territory of the FRG)","2006","Euro","Cows - prices per 100 kg live weight",":"
"Estonia","2006","Euro","Cows - prices per 100 kg live weight",":"
"Ireland","2006","Euro","Cows - prices per 100 kg live weight",":"
"Greece","2006","Euro","Cows - prices per 100 kg live weight","123.77"
"Spain","2006","Euro","Cows - prices per 100 kg live weight","98.95"
"France","2006","Euro","Cows - prices per 100 kg live weight",":"
"Croatia","2006","Euro","Cows - prices per 100 kg live weight",":"
"Italy","2006","Euro","Cows - prices per 100 kg live weight",":"
"Cyprus","2006","Euro","Cows - prices per 100 kg live weight","162.32"
"Latvia","2006","Euro","Cows - prices per 100 kg live weight","63.99"
"Lithuania","2006","Euro","Cows - prices per 100 kg live weight","62.88"
"Luxembourg","2006","Euro","Cows - prices per 100 kg live weight","169.00"
"Hungary","2006","Euro","Cows - prices per 100 kg live weight","112.29"
"Malta","2006","Euro","Cows - prices per 100 kg live weight",":"
"Netherlands","2006","Euro","Cows - prices per 100 kg live weight","108.15"
"Austria","2006","Euro","Cows - prices per 100 kg live weight","103.54"
"Poland","2006","Euro","Cows - prices per 100 kg live weight",":"
"Portugal","2006","Euro","Cows - prices per 100 kg live weight","134.54"
"Romania","2006","Euro","Cows - prices per 100 kg live weight","67.22"
"Slovenia","2006","Euro","Cows - prices per 100 kg live weight","78.06"
"Slovakia","2006","Euro","Cows - prices per 100 kg live weight","77.35"
"Finland","2006","Euro","Cows - prices per 100 kg live weight",":"
"Sweden","2006","Euro","Cows - prices per 100 kg live weight",":"
"United Kingdom","2006","Euro","Cows - prices per 100 kg live weight",":"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2006","Euro","Cows - prices per 100 kg live weight",":"
"Belgium","2007","Euro","Cows - prices per 100 kg live weight","159.88"
"Bulgaria","2007","Euro","Cows - prices per 100 kg live weight","59.22"
"Czechia","2007","Euro","Cows - prices per 100 kg live weight","97.32"
"Denmark","2007","Euro","Cows - prices per 100 kg live weight","72.63"
"Germany (until 1990 former territory of the FRG)","2007","Euro","Cows - prices per 100 kg live weight",":"
"Estonia","2007","Euro","Cows - prices per 100 kg live weight",":"
"Ireland","2007","Euro","Cows - prices per 100 kg live weight",":"
"Greece","2007","Euro","Cows - prices per 100 kg live weight","126.41"
"Spain","2007","Euro","Cows - prices per 100 kg live weight","102.53"
"France","2007","Euro","Cows - prices per 100 kg live weight",":"
"Croatia","2007","Euro","Cows - prices per 100 kg live weight",":"
"Italy","2007","Euro","Cows - prices per 100 kg live weight",":"
"Cyprus","2007","Euro","Cows - prices per 100 kg live weight","155.48"
"Latvia","2007","Euro","Cows - prices per 100 kg live weight","63.22"
"Lithuania","2007","Euro","Cows - prices per 100 kg live weight","60.06"
"Luxembourg","2007","Euro","Cows - prices per 100 kg live weight","157.60"
"Hungary","2007","Euro","Cows - prices per 100 kg live weight","114.16"
"Malta","2007","Euro","Cows - prices per 100 kg live weight",":"
"Netherlands","2007","Euro","Cows - prices per 100 kg live weight","103.10"
"Austria","2007","Euro","Cows - prices per 100 kg live weight","103.39"
"Poland","2007","Euro","Cows - prices per 100 kg live weight",":"
"Portugal","2007","Euro","Cows - prices per 100 kg live weight","135.64"
"Romania","2007","Euro","Cows - prices per 100 kg live weight","62.11"
"Slovenia","2007","Euro","Cows - prices per 100 kg live weight","81.68"
"Slovakia","2007","Euro","Cows - prices per 100 kg live weight","79.82"
"Finland","2007","Euro","Cows - prices per 100 kg live weight",":"
"Sweden","2007","Euro","Cows - prices per 100 kg live weight",":"
"United Kingdom","2007","Euro","Cows - prices per 100 kg live weight",":"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2007","Euro","Cows - prices per 100 kg live weight",":"
"Belgium","2008","Euro","Cows - prices per 100 kg live weight","168.60"
"Bulgaria","2008","Euro","Cows - prices per 100 kg live weight","61.52"
"Czechia","2008","Euro","Cows - prices per 100 kg live weight","108.13"
"Denmark","2008","Euro","Cows - prices per 100 kg live weight","79.13"
"Germany (until 1990 former territory of the FRG)","2008","Euro","Cows - prices per 100 kg live weight",":"
"Estonia","2008","Euro","Cows - prices per 100 kg live weight",":"
"Ireland","2008","Euro","Cows - prices per 100 kg live weight",":"
"Greece","2008","Euro","Cows - prices per 100 kg live weight","128.46"
"Spain","2008","Euro","Cows - prices per 100 kg live weight","107.67"
"France","2008","Euro","Cows - prices per 100 kg live weight",":"
"Croatia","2008","Euro","Cows - prices per 100 kg live weight",":"
"Italy","2008","Euro","Cows - prices per 100 kg live weight",":"
"Cyprus","2008","Euro","Cows - prices per 100 kg live weight","161.34"
"Latvia","2008","Euro","Cows - prices per 100 kg live weight","79.18"
"Lithuania","2008","Euro","Cows - prices per 100 kg live weight","75.57"
"Luxembourg","2008","Euro","Cows - prices per 100 kg live weight","162.76"
"Hungary","2008","Euro","Cows - prices per 100 kg live weight","120.36"
"Malta","2008","Euro","Cows - prices per 100 kg live weight",":"
"Netherlands","2008","Euro","Cows - prices per 100 kg live weight","115.69"
"Austria","2008","Euro","Cows - prices per 100 kg live weight","111.77"
"Poland","2008","Euro","Cows - prices per 100 kg live weight",":"
"Portugal","2008","Euro","Cows - prices per 100 kg live weight","135.94"
"Romania","2008","Euro","Cows - prices per 100 kg live weight","72.33"
"Slovenia","2008","Euro","Cows - prices per 100 kg live weight","88.16"
"Slovakia","2008","Euro","Cows - prices per 100 kg live weight","83.74"
"Finland","2008","Euro","Cows - prices per 100 kg live weight",":"
"Sweden","2008","Euro","Cows - prices per 100 kg live weight",":"
"United Kingdom","2008","Euro","Cows - prices per 100 kg live weight",":"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2008","Euro","Cows - prices per 100 kg live weight",":"
"Belgium","2009","Euro","Cows - prices per 100 kg live weight","169.83"
"Bulgaria","2009","Euro","Cows - prices per 100 kg live weight","65.22"
"Czechia","2009","Euro","Cows - prices per 100 kg live weight","99.91"
"Denmark","2009","Euro","Cows - prices per 100 kg live weight","66.21"
"Germany (until 1990 former territory of the FRG)","2009","Euro","Cows - prices per 100 kg live weight",":"
"Estonia","2009","Euro","Cows - prices per 100 kg live weight",":"
"Ireland","2009","Euro","Cows - prices per 100 kg live weight",":"
"Greece","2009","Euro","Cows - prices per 100 kg live weight","131.68"
"Spain","2009","Euro","Cows - prices per 100 kg live weight","106.04"
"France","2009","Euro","Cows - prices per 100 kg live weight",":"
"Croatia","2009","Euro","Cows - prices per 100 kg live weight",":"
"Italy","2009","Euro","Cows - prices per 100 kg live weight",":"
"Cyprus","2009","Euro","Cows - prices per 100 kg live weight","168.36"
"Latvia","2009","Euro","Cows - prices per 100 kg live weight","76.36"
"Lithuania","2009","Euro","Cows - prices per 100 kg live weight","71.75"
"Luxembourg","2009","Euro","Cows - prices per 100 kg live weight","162.8"
"Hungary","2009","Euro","Cows - prices per 100 kg live weight","116.68"
"Malta","2009","Euro","Cows - prices per 100 kg live weight",":"
"Netherlands","2009","Euro","Cows - prices per 100 kg live weight","103.10"
"Austria","2009","Euro","Cows - prices per 100 kg live weight","99.03"
"Poland","2009","Euro","Cows - prices per 100 kg live weight",":"
"Portugal","2009","Euro","Cows - prices per 100 kg live weight","146.14"
"Romania","2009","Euro","Cows - prices per 100 kg live weight","81.37"
"Slovenia","2009","Euro","Cows - prices per 100 kg live weight","84.44"
"Slovakia","2009","Euro","Cows - prices per 100 kg live weight","78.00"
"Finland","2009","Euro","Cows - prices per 100 kg live weight",":"
"Sweden","2009","Euro","Cows - prices per 100 kg live weight",":"
"United Kingdom","2009","Euro","Cows - prices per 100 kg live weight",":"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2009","Euro","Cows - prices per 100 kg live weight",":"
"Belgium","2010","Euro","Cows - prices per 100 kg live weight","166.63"
"Bulgaria","2010","Euro","Cows - prices per 100 kg live weight","65.40"
"Czechia","2010","Euro","Cows - prices per 100 kg live weight","102.44"
"Denmark","2010","Euro","Cows - prices per 100 kg live weight","77.34"
"Germany (until 1990 former territory of the FRG)","2010","Euro","Cows - prices per 100 kg live weight",":"
"Estonia","2010","Euro","Cows - prices per 100 kg live weight",":"
"Ireland","2010","Euro","Cows - prices per 100 kg live weight",":"
"Greece","2010","Euro","Cows - prices per 100 kg live weight","129.57"
"Spain","2010","Euro","Cows - prices per 100 kg live weight","99.13"
"France","2010","Euro","Cows - prices per 100 kg live weight","280.28"
"Croatia","2010","Euro","Cows - prices per 100 kg live weight",":"
"Italy","2010","Euro","Cows - prices per 100 kg live weight",":"
"Cyprus","2010","Euro","Cows - prices per 100 kg live weight","157.70"
"Latvia","2010","Euro","Cows - prices per 100 kg live weight","76.49"
"Lithuania","2010","Euro","Cows - prices per 100 kg live weight","77.04"
"Luxembourg","2010","Euro","Cows - prices per 100 kg live weight","162.8"
"Hungary","2010","Euro","Cows - prices per 100 kg live weight","129.33"
"Malta","2010","Euro","Cows - prices per 100 kg live weight",":"
"Netherlands","2010","Euro","Cows - prices per 100 kg live weight","103.00"
"Austria","2010","Euro","Cows - prices per 100 kg live weight","101.97"
"Poland","2010","Euro","Cows - prices per 100 kg live weight",":"
"Portugal","2010","Euro","Cows - prices per 100 kg live weight","160.86"
"Romania","2010","Euro","Cows - prices per 100 kg live weight","84.75"
"Slovenia","2010","Euro","Cows - prices per 100 kg live weight","83.02"
"Slovakia","2010","Euro","Cows - prices per 100 kg live weight","77.00"
"Finland","2010","Euro","Cows - prices per 100 kg live weight",":"
"Sweden","2010","Euro","Cows - prices per 100 kg live weight",":"
"United Kingdom","2010","Euro","Cows - prices per 100 kg live weight",":"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2010","Euro","Cows - prices per 100 kg live weight",":"
"Belgium","2011","Euro","Cows - prices per 100 kg live weight","176.97"
"Bulgaria","2011","Euro","Cows - prices per 100 kg live weight","73.47"
"Czechia","2011","Euro","Cows - prices per 100 kg live weight","112.08"
"Denmark","2011","Euro","Cows - prices per 100 kg live weight","95.70"
"Germany (until 1990 former territory of the FRG)","2011","Euro","Cows - prices per 100 kg live weight",":"
"Estonia","2011","Euro","Cows - prices per 100 kg live weight",":"
"Ireland","2011","Euro","Cows - prices per 100 kg live weight",":"
"Greece","2011","Euro","Cows - prices per 100 kg live weight","135.42"
"Spain","2011","Euro","Cows - prices per 100 kg live weight","120.99"
"France","2011","Euro","Cows - prices per 100 kg live weight","304.25"
"Croatia","2011","Euro","Cows - prices per 100 kg live weight","90.6"
"Italy","2011","Euro","Cows - prices per 100 kg live weight",":"
"Cyprus","2011","Euro","Cows - prices per 100 kg live weight","159.30"
"Latvia","2011","Euro","Cows - prices per 100 kg live weight","94"
"Lithuania","2011","Euro","Cows - prices per 100 kg live weight","94.26"
"Luxembourg","2011","Euro","Cows - prices per 100 kg live weight","171.6"
"Hungary","2011","Euro","Cows - prices per 100 kg live weight","181.51"
"Malta","2011","Euro","Cows - prices per 100 kg live weight",":"
"Netherlands","2011","Euro","Cows - prices per 100 kg live weight","123.25"
"Austria","2011","Euro","Cows - prices per 100 kg live weight","121.08"
"Poland","2011","Euro","Cows - prices per 100 kg live weight",":"
"Portugal","2011","Euro","Cows - prices per 100 kg live weight","193.58"
"Romania","2011","Euro","Cows - prices per 100 kg live weight","95.07"
"Slovenia","2011","Euro","Cows - prices per 100 kg live weight","101.00"
"Slovakia","2011","Euro","Cows - prices per 100 kg live weight","87.00"
"Finland","2011","Euro","Cows - prices per 100 kg live weight",":"
"Sweden","2011","Euro","Cows - prices per 100 kg live weight",":"
"United Kingdom","2011","Euro","Cows - prices per 100 kg live weight",":"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2011","Euro","Cows - prices per 100 kg live weight",":"
"Belgium","2012","Euro","Cows - prices per 100 kg live weight","201.55"
"Bulgaria","2012","Euro","Cows - prices per 100 kg live weight","85.62"
"Czechia","2012","Euro","Cows - prices per 100 kg live weight","126.17"
"Denmark","2012","Euro","Cows - prices per 100 kg live weight","115.53"
"Germany (until 1990 former territory of the FRG)","2012","Euro","Cows - prices per 100 kg live weight",":"
"Estonia","2012","Euro","Cows - prices per 100 kg live weight",":"
"Ireland","2012","Euro","Cows - prices per 100 kg live weight",":"
"Greece","2012","Euro","Cows - prices per 100 kg live weight","151.38"
"Spain","2012","Euro","Cows - prices per 100 kg live weight","143.55"
"France","2012","Euro","Cows - prices per 100 kg live weight","286.46"
"Croatia","2012","Euro","Cows - prices per 100 kg live weight","104.23"
"Italy","2012","Euro","Cows - prices per 100 kg live weight",":"
"Cyprus","2012","Euro","Cows - prices per 100 kg live weight","161.40"
"Latvia","2012","Euro","Cows - prices per 100 kg live weight","111.21"
"Lithuania","2012","Euro","Cows - prices per 100 kg live weight","105.3"
"Luxembourg","2012","Euro","Cows - prices per 100 kg live weight","186.7"
"Hungary","2012","Euro","Cows - prices per 100 kg live weight",":"
"Malta","2012","Euro","Cows - prices per 100 kg live weight",":"
"Netherlands","2012","Euro","Cows - prices per 100 kg live weight","140.45"
"Austria","2012","Euro","Cows - prices per 100 kg live weight","140.52"
"Poland","2012","Euro","Cows - prices per 100 kg live weight",":"
"Portugal","2012","Euro","Cows - prices per 100 kg live weight","207.25"
"Romania","2012","Euro","Cows - prices per 100 kg live weight","98.22"
"Slovenia","2012","Euro","Cows - prices per 100 kg live weight","118.97"
"Slovakia","2012","Euro","Cows - prices per 100 kg live weight","101"
"Finland","2012","Euro","Cows - prices per 100 kg live weight",":"
"Sweden","2012","Euro","Cows - prices per 100 kg live weight",":"
"United Kingdom","2012","Euro","Cows - prices per 100 kg live weight",":"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2012","Euro","Cows - prices per 100 kg live weight",":"
"Belgium","2013","Euro","Cows - prices per 100 kg live weight","206.78"
"Bulgaria","2013","Euro","Cows - prices per 100 kg live weight","87.17"
"Czechia","2013","Euro","Cows - prices per 100 kg live weight","119.86"
"Denmark","2013","Euro","Cows - prices per 100 kg live weight","116.12"
"Germany (until 1990 former territory of the FRG)","2013","Euro","Cows - prices per 100 kg live weight",":"
"Estonia","2013","Euro","Cows - prices per 100 kg live weight",":"
"Ireland","2013","Euro","Cows - prices per 100 kg live weight",":"
"Greece","2013","Euro","Cows - prices per 100 kg live weight","146.78"
"Spain","2013","Euro","Cows - prices per 100 kg live weight","148.51"
"France","2013","Euro","Cows - prices per 100 kg live weight","309.19"
"Croatia","2013","Euro","Cows - prices per 100 kg live weight","101.07"
"Italy","2013","Euro","Cows - prices per 100 kg live weight",":"
"Cyprus","2013","Euro","Cows - prices per 100 kg live weight","179.10"
"Latvia","2013","Euro","Cows - prices per 100 kg live weight","96.39"
"Lithuania","2013","Euro","Cows - prices per 100 kg live weight","102.51"
"Luxembourg","2013","Euro","Cows - prices per 100 kg live weight","201.2"
"Hungary","2013","Euro","Cows - prices per 100 kg live weight",":"
"Malta","2013","Euro","Cows - prices per 100 kg live weight",":"
"Netherlands","2013","Euro","Cows - prices per 100 kg live weight","140.45"
"Austria","2013","Euro","Cows - prices per 100 kg live weight","135.78"
"Poland","2013","Euro","Cows - prices per 100 kg live weight",":"
"Portugal","2013","Euro","Cows - prices per 100 kg live weight","220.28"
"Romania","2013","Euro","Cows - prices per 100 kg live weight","100.25"
"Slovenia","2013","Euro","Cows - prices per 100 kg live weight","116.52"
"Slovakia","2013","Euro","Cows - prices per 100 kg live weight","99"
"Finland","2013","Euro","Cows - prices per 100 kg live weight",":"
"Sweden","2013","Euro","Cows - prices per 100 kg live weight",":"
"United Kingdom","2013","Euro","Cows - prices per 100 kg live weight",":"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2013","Euro","Cows - prices per 100 kg live weight",":"
